HorseID,Horse,Venue,Track,Distance,Wins,Starts,Places,Profit,AvgOdds,WinRate,PlaceRate,ROI
J321,神馳(J321),沙田,Turf,1200,0,2,1,-2.0,4.2,0.0,50.0,-100.0
J321,神馳(J321),沙田,Turf,1600,0,2,0,-2.0,8.55,0.0,0.0,-100.0
J322,閃亮老撾(J322),沙田,Turf,2000,0,2,0,-2.0,57.5,0.0,0.0,-100.0
J330,智跑得(J330),沙田,Turf,1200,0,2,0,-2.0,30.0,0.0,0.0,-100.0
J330,智跑得(J330),跑馬地,Turf,1200,0,2,0,-2.0,19.0,0.0,0.0,-100.0
J337,幸運震撼(J337),沙田,Turf,1200,0,2,0,-2.0,26.0,0.0,0.0,-100.0
J337,幸運震撼(J337),沙田,Turf,1400,0,2,0,-2.0,11.55,0.0,0.0,-100.0
J338,幸運傳承(J338),沙田,AWT,1200,0,2,0,-2.0,7.0,0.0,0.0,-100.0
J341,令狐沖(J341),沙田,Turf,1400,0,2,0,-2.0,112.5,0.0,0.0,-100.0
J342,火金鷹(J342),跑馬地,Turf,1200,0,2,0,-2.0,134.5,0.0,0.0,-100.0
J342,火金鷹(J342),跑馬地,Turf,1650,0,2,0,-2.0,111.5,0.0,0.0,-100.0
J344,歷險大將(J344),沙田,Turf,1400,0,2,0,-2.0,146.0,0.0,0.0,-100.0
J345,喆喆友福(J345),沙田,Turf,1400,0,2,0,-2.0,97.5,0.0,0.0,-100.0
J347,電路豪傑(J347),沙田,Turf,1200,0,2,0,-2.0,67.0,0.0,0.0,-100.0
J347,電路豪傑(J347),沙田,Turf,1400,0,2,0,-2.0,42.0,0.0,0.0,-100.0
J350,清遠之星(J350),沙田,Turf,1400,0,2,0,-2.0,101.5,0.0,0.0,-100.0
J351,智開心(J351),沙田,Turf,1200,0,2,0,-2.0,55.5,0.0,0.0,-100.0
J351,智開心(J351),跑馬地,Turf,1000,0,2,0,-2.0,66.0,0.0,0.0,-100.0
J352,質數(J352),跑馬地,Turf,1650,0,2,0,-2.0,49.5,0.0,0.0,-100.0
J357,錶之宇宙(J357),沙田,Turf,1800,0,2,1,-2.0,14.25,0.0,50.0,-100.0
J359,天下寵兒(J359),沙田,Turf,1000,0,2,0,-2.0,16.25,0.0,0.0,-100.0
J368,駿馬之星(J368),沙田,Turf,1400,0,2,0,-2.0,9.1,0.0,0.0,-100.0
J368,駿馬之星(J368),跑馬地,Turf,1650,0,2,0,-2.0,10.55,0.0,0.0,-100.0
J370,加州本事(J370),沙田,Turf,1400,0,2,0,-2.0,85.5,0.0,0.0,-100.0
J371,風雲(J371),沙田,Turf,1400,0,2,0,-2.0,64.0,0.0,0.0,-100.0
J371,風雲(J371),沙田,Turf,1600,0,2,0,-2.0,99.0,0.0,0.0,-100.0
J372,喜智駒(J372),跑馬地,Turf,1200,0,2,0,-2.0,135.5,0.0,0.0,-100.0
J375,銳高(J375),沙田,Turf,1200,0,2,0,-2.0,27.5,0.0,0.0,-100.0
J378,大將鵰神(J378),跑馬地,Turf,1650,0,2,0,-2.0,89.0,0.0,0.0,-100.0
J379,宇宙之光(J379),沙田,Turf,1200,0,2,0,-2.0,120.0,0.0,0.0,-100.0
J379,宇宙之光(J379),沙田,Turf,1400,0,2,0,-2.0,183.0,0.0,0.0,-100.0
J380,星河勇士(J380),跑馬地,Turf,1200,0,2,0,-2.0,88.0,0.0,0.0,-100.0
J382,友盈勇者(J382),沙田,Turf,1200,0,2,0,-2.0,134.0,0.0,0.0,-100.0
J382,友盈勇者(J382),跑馬地,Turf,1000,0,2,0,-2.0,90.0,0.0,0.0,-100.0
J385,威德勇士(J385),沙田,Turf,1400,0,2,0,-2.0,154.0,0.0,0.0,-100.0
J385,威德勇士(J385),跑馬地,Turf,1200,0,2,0,-2.0,180.0,0.0,0.0,-100.0
J386,正將(J386),跑馬地,Turf,1650,0,2,0,-2.0,65.5,0.0,0.0,-100.0
J387,超平凡(J387),沙田,Turf,1200,0,2,0,-2.0,3.8,0.0,0.0,-100.0
J390,共享富裕(J390),沙田,Turf,1800,0,2,0,-2.0,3.15,0.0,0.0,-100.0
J392,始終如一(J392),沙田,Turf,1200,0,2,0,-2.0,159.0,0.0,0.0,-100.0
J398,金駒永騰(J398),沙田,AWT,1200,0,2,0,-2.0,27.5,0.0,0.0,-100.0
J398,金駒永騰(J398),沙田,Turf,1400,0,2,0,-2.0,72.0,0.0,0.0,-100.0
J399,豐盛(J399),沙田,Turf,1600,0,2,1,-2.0,6.35,0.0,50.0,-100.0
J402,金牌活力(J402),沙田,Turf,1400,0,2,0,-2.0,54.0,0.0,0.0,-100.0
J403,同喜(J403),沙田,AWT,1200,0,2,0,-2.0,31.5,0.0,0.0,-100.0
J403,同喜(J403),沙田,Turf,1000,0,2,0,-2.0,23.0,0.0,0.0,-100.0
J404,駿馬為伍(J404),沙田,Turf,1000,0,2,0,-2.0,84.5,0.0,0.0,-100.0
J404,駿馬為伍(J404),沙田,Turf,1400,0,2,0,-2.0,99.0,0.0,0.0,-100.0
J406,飛黃(J406),沙田,Turf,1200,0,2,0,-2.0,56.0,0.0,0.0,-100.0
J406,飛黃(J406),沙田,Turf,1400,0,2,0,-2.0,19.5,0.0,0.0,-100.0
J409,完美演繹(J409),沙田,Turf,1600,0,2,0,-2.0,118.0,0.0,0.0,-100.0
J409,完美演繹(J409),跑馬地,Turf,1200,0,2,0,-2.0,54.5,0.0,0.0,-100.0
J411,駿皇勝(J411),沙田,AWT,1650,0,2,0,-2.0,122.0,0.0,0.0,-100.0
J415,手機錶勝(J415),沙田,Turf,1200,0,2,0,-2.0,130.0,0.0,0.0,-100.0
J420,但求開心(J420),沙田,Turf,1800,0,2,1,-2.0,4.25,0.0,50.0,-100.0
J424,健康高球(J424),沙田,AWT,1650,0,2,0,-2.0,138.5,0.0,0.0,-100.0
J425,極靈(J425),沙田,Turf,1600,0,2,0,-2.0,143.0,0.0,0.0,-100.0
J427,逍遙人生(J427),沙田,Turf,1400,0,2,0,-2.0,39.5,0.0,0.0,-100.0
J429,共同輝煌(J429),跑馬地,Turf,1200,0,2,0,-2.0,114.0,0.0,0.0,-100.0
J430,辰速密碼(J430),沙田,AWT,1650,0,2,0,-2.0,31.0,0.0,0.0,-100.0
J430,辰速密碼(J430),沙田,Turf,1200,0,2,0,-2.0,18.5,0.0,0.0,-100.0
J430,辰速密碼(J430),跑馬地,Turf,1200,0,2,0,-2.0,52.5,0.0,0.0,-100.0
J430,辰速密碼(J430),跑馬地,Turf,1650,0,2,0,-2.0,60.5,0.0,0.0,-100.0
J434,歌舞團(J434),沙田,AWT,1200,0,2,0,-2.0,100.0,0.0,0.0,-100.0
J439,嘉應駿馬(J439),沙田,AWT,1200,0,2,0,-2.0,9.15,0.0,0.0,-100.0
J441,天火同德(J441),沙田,Turf,1200,0,2,0,-2.0,67.5,0.0,0.0,-100.0
J441,天火同德(J441),沙田,Turf,1400,0,2,0,-2.0,167.0,0.0,0.0,-100.0
J442,八仟財陞(J442),沙田,Turf,1200,0,2,0,-2.0,13.0,0.0,0.0,-100.0
J442,八仟財陞(J442),沙田,Turf,2000,0,2,0,-2.0,43.5,0.0,0.0,-100.0
J443,至尊高超(J443),沙田,Turf,1200,0,2,2,-2.0,8.15,0.0,100.0,-100.0
J444,做好自己(J444),跑馬地,Turf,1000,0,2,0,-2.0,29.0,0.0,0.0,-100.0
J444,做好自己(J444),跑馬地,Turf,1650,0,2,2,-2.0,5.35,0.0,100.0,-100.0
J446,將義(J446),沙田,Turf,1800,0,2,0,-2.0,38.0,0.0,0.0,-100.0
J447,彭玥(J447),沙田,Turf,1200,0,2,0,-2.0,23.8,0.0,0.0,-100.0
J448,藍爵爺(J448),沙田,Turf,1000,0,2,0,-2.0,33.5,0.0,0.0,-100.0
J451,威武年代(J451),沙田,Turf,1200,0,2,0,-2.0,59.5,0.0,0.0,-100.0
J452,步風雷(J452),沙田,Turf,1600,0,2,0,-2.0,91.0,0.0,0.0,-100.0
J453,樂矚心機(J453),沙田,AWT,1800,0,2,0,-2.0,63.0,0.0,0.0,-100.0
J453,樂矚心機(J453),跑馬地,Turf,1650,0,2,0,-2.0,84.5,0.0,0.0,-100.0
J454,包裝福星(J454),沙田,Turf,1800,0,2,0,-2.0,6.05,0.0,0.0,-100.0
J456,祥龍駒(J456),沙田,AWT,1650,0,2,0,-2.0,20.5,0.0,0.0,-100.0
J459,鐵甲驌龍(J459),沙田,Turf,1400,0,2,0,-2.0,30.0,0.0,0.0,-100.0
J463,禾道威(J463),沙田,Turf,1400,0,2,0,-2.0,13.0,0.0,0.0,-100.0
J464,長勝威龍(J464),沙田,Turf,1000,0,2,0,-2.0,175.0,0.0,0.0,-100.0
J465,品德寶寶(J465),沙田,AWT,1200,0,2,0,-2.0,31.5,0.0,0.0,-100.0
J467,心雄雄(J467),沙田,Turf,1000,0,2,0,-2.0,61.5,0.0,0.0,-100.0
J467,心雄雄(J467),跑馬地,Turf,1200,0,2,0,-2.0,63.0,0.0,0.0,-100.0
J468,燭光晚餐(J468),沙田,AWT,1200,0,2,0,-2.0,17.0,0.0,0.0,-100.0
J468,燭光晚餐(J468),沙田,Turf,1200,0,2,0,-2.0,11.0,0.0,0.0,-100.0
J471,風林火山(J471),沙田,Turf,1200,0,2,0,-2.0,70.5,0.0,0.0,-100.0
J471,風林火山(J471),跑馬地,Turf,1200,0,2,0,-2.0,110.5,0.0,0.0,-100.0
J475,綠水青山(J475),沙田,Turf,1000,0,2,0,-2.0,125.5,0.0,0.0,-100.0
J476,八駿高昇(J476),跑馬地,Turf,1200,0,2,0,-2.0,77.5,0.0,0.0,-100.0
J477,可期而遇(J477),沙田,Turf,1400,0,2,0,-2.0,15.0,0.0,0.0,-100.0
J477,可期而遇(J477),跑馬地,Turf,1200,0,2,0,-2.0,8.2,0.0,0.0,-100.0
J479,鼓浪高升(J479),沙田,AWT,1200,0,2,0,-2.0,102.5,0.0,0.0,-100.0
J479,鼓浪高升(J479),沙田,Turf,1400,0,2,0,-2.0,21.9,0.0,0.0,-100.0
J484,決一劍(J484),沙田,AWT,1200,0,2,0,-2.0,9.8,0.0,0.0,-100.0
J488,北地烈馬(J488),沙田,Turf,1000,0,2,0,-2.0,29.5,0.0,0.0,-100.0
J491,顯力之城(J491),沙田,Turf,1400,0,2,0,-2.0,129.0,0.0,0.0,-100.0
J492,宇上龍騰(J492),沙田,Turf,1200,0,2,0,-2.0,92.0,0.0,0.0,-100.0
J493,不假外求(J493),沙田,AWT,1650,0,2,0,-2.0,142.0,0.0,0.0,-100.0
J494,領航天子(J494),沙田,Turf,1400,0,2,0,-2.0,35.0,0.0,0.0,-100.0
J495,健而快(J495),沙田,Turf,1800,0,2,0,-2.0,54.0,0.0,0.0,-100.0
J502,蜜蜜送(J502),跑馬地,Turf,1650,0,2,1,-2.0,19.65,0.0,50.0,-100.0
J502,蜜蜜送(J502),跑馬地,Turf,2200,0,2,0,-2.0,16.0,0.0,0.0,-100.0
J503,棒棒糖(J503),沙田,Turf,1200,0,2,0,-2.0,26.95,0.0,0.0,-100.0
J504,飈誌(J504),沙田,Turf,1200,0,2,0,-2.0,77.0,0.0,0.0,-100.0
J505,宸居武士(J505),沙田,Turf,1200,0,2,0,-2.0,55.0,0.0,0.0,-100.0
J505,宸居武士(J505),沙田,Turf,1600,0,2,0,-2.0,104.0,0.0,0.0,-100.0
J506,綫路盈樂(J506),沙田,Turf,1200,0,2,1,-2.0,5.7,0.0,50.0,-100.0
J508,光輝歲月(J508),沙田,AWT,1800,0,2,0,-2.0,15.5,0.0,0.0,-100.0
J508,光輝歲月(J508),沙田,Turf,1600,0,2,0,-2.0,63.0,0.0,0.0,-100.0
J508,光輝歲月(J508),沙田,Turf,1800,0,2,0,-2.0,29.5,0.0,0.0,-100.0
J509,祥勝將軍(J509),沙田,Turf,1800,0,2,1,-2.0,52.5,0.0,50.0,-100.0
J509,祥勝將軍(J509),沙田,Turf,2000,0,2,0,-2.0,68.5,0.0,0.0,-100.0
J510,午夜快車(J510),沙田,Turf,1200,0,2,0,-2.0,91.5,0.0,0.0,-100.0
J510,午夜快車(J510),沙田,Turf,1400,0,2,0,-2.0,15.45,0.0,0.0,-100.0
J511,風火猴王(J511),沙田,Turf,1000,0,2,0,-2.0,67.5,0.0,0.0,-100.0
J512,幸運夥伴(J512),跑馬地,Turf,1650,0,2,0,-2.0,67.5,0.0,0.0,-100.0
J515,高感(J515),沙田,Turf,1400,0,2,0,-2.0,40.0,0.0,0.0,-100.0
J515,高感(J515),跑馬地,Turf,1200,0,2,0,-2.0,35.0,0.0,0.0,-100.0
J516,馬鳳凰(J516),跑馬地,Turf,1200,0,2,0,-2.0,17.0,0.0,0.0,-100.0
J524,捷足奔馳(J524),沙田,Turf,1800,0,2,0,-2.0,15.65,0.0,0.0,-100.0
J524,捷足奔馳(J524),跑馬地,Turf,1800,0,2,0,-2.0,15.5,0.0,0.0,-100.0
J529,耀昌勝世(J529),沙田,Turf,1200,0,2,0,-2.0,100.5,0.0,0.0,-100.0
J531,手到齊來(J531),跑馬地,Turf,1000,0,2,2,-2.0,5.15,0.0,100.0,-100.0
J532,銀亮濠俠(J532),沙田,Turf,1200,0,2,0,-2.0,76.5,0.0,0.0,-100.0
J532,銀亮濠俠(J532),沙田,Turf,1400,0,2,0,-2.0,120.0,0.0,0.0,-100.0
J533,開心宇宙(J533),沙田,AWT,1650,0,2,1,-2.0,7.5,0.0,50.0,-100.0
J533,開心宇宙(J533),跑馬地,Turf,1650,0,2,0,-2.0,60.0,0.0,0.0,-100.0
J537,友愛心得(J537),沙田,AWT,1200,0,2,1,-2.0,17.5,0.0,50.0,-100.0
J538,常多笑(J538),沙田,Turf,1200,0,2,0,-2.0,213.0,0.0,0.0,-100.0
J538,常多笑(J538),沙田,Turf,1800,0,2,0,-2.0,64.5,0.0,0.0,-100.0
J539,皇者有利(J539),沙田,Turf,1000,0,2,0,-2.0,79.0,0.0,0.0,-100.0
J541,古惑大師(J541),沙田,AWT,1650,0,2,0,-2.0,17.5,0.0,0.0,-100.0
J541,古惑大師(J541),沙田,Turf,1200,0,2,0,-2.0,32.0,0.0,0.0,-100.0
J541,古惑大師(J541),沙田,Turf,1600,0,2,0,-2.0,45.0,0.0,0.0,-100.0
J542,巧眼光(J542),沙田,AWT,1200,0,2,0,-2.0,8.0,0.0,0.0,-100.0
J545,快樂寶寶(J545),沙田,Turf,1200,0,2,0,-2.0,99.0,0.0,0.0,-100.0
J546,小皇爺(J546),跑馬地,Turf,1650,0,2,1,-2.0,29.5,0.0,50.0,-100.0
J547,劍無名(J547),沙田,AWT,1200,0,2,1,-2.0,5.65,0.0,50.0,-100.0
J548,萬事掂(J548),沙田,Turf,1200,0,2,0,-2.0,86.0,0.0,0.0,-100.0
J548,萬事掂(J548),沙田,Turf,1400,0,2,0,-2.0,222.5,0.0,0.0,-100.0
J550,嫡愛好(J550),沙田,Turf,1400,0,2,0,-2.0,42.2,0.0,0.0,-100.0
J551,球皇(J551),沙田,Turf,1200,0,2,0,-2.0,124.5,0.0,0.0,-100.0
J551,球皇(J551),跑馬地,Turf,1200,0,2,0,-2.0,140.0,0.0,0.0,-100.0
J551,球皇(J551),跑馬地,Turf,1650,0,2,0,-2.0,53.0,0.0,0.0,-100.0
J808,神志勇進(J808),沙田,Turf,1600,0,2,2,-2.0,5.85,0.0,100.0,-100.0
K003,康昌之星(K003),沙田,Turf,1400,0,2,0,-2.0,18.0,0.0,0.0,-100.0
K004,豐辰(K004),沙田,Turf,1200,0,2,0,-2.0,120.0,0.0,0.0,-100.0
K005,不同世界(K005),沙田,Turf,1200,0,2,0,-2.0,80.0,0.0,0.0,-100.0
K005,不同世界(K005),沙田,Turf,1600,0,2,1,-2.0,24.75,0.0,50.0,-100.0
K006,醒目先駒(K006),跑馬地,Turf,1200,0,2,1,-2.0,28.65,0.0,50.0,-100.0
K012,浪漫戰神(K012),沙田,Turf,1600,0,2,0,-2.0,29.0,0.0,0.0,-100.0
K013,俊才(K013),沙田,Turf,1400,0,2,0,-2.0,73.5,0.0,0.0,-100.0
K016,開心五月(K016),沙田,AWT,1650,0,2,0,-2.0,51.0,0.0,0.0,-100.0
K017,雷神太保(K017),沙田,AWT,1200,0,2,1,-2.0,7.1,0.0,50.0,-100.0
K017,雷神太保(K017),跑馬地,Turf,1000,0,2,0,-2.0,10.0,0.0,0.0,-100.0
K020,有目共賞(K020),沙田,Turf,2000,0,2,0,-2.0,16.0,0.0,0.0,-100.0
K025,凌風傲雪(K025),沙田,Turf,1000,0,2,0,-2.0,12.05,0.0,0.0,-100.0
K027,快靚旺(K027),跑馬地,Turf,1200,0,2,0,-2.0,9.0,0.0,0.0,-100.0
K028,東方魅影(K028),沙田,AWT,1200,0,2,0,-2.0,54.2,0.0,0.0,-100.0
K028,東方魅影(K028),沙田,Turf,1400,0,2,0,-2.0,21.0,0.0,0.0,-100.0
K028,東方魅影(K028),跑馬地,Turf,1650,0,2,0,-2.0,114.0,0.0,0.0,-100.0
K029,競駿奔騰(K029),沙田,Turf,1200,0,2,0,-2.0,128.5,0.0,0.0,-100.0
K029,競駿奔騰(K029),跑馬地,Turf,1200,0,2,0,-2.0,79.0,0.0,0.0,-100.0
K036,綠族晴朗(K036),沙田,Turf,1200,0,2,0,-2.0,106.0,0.0,0.0,-100.0
K036,綠族晴朗(K036),沙田,Turf,1400,0,2,0,-2.0,178.0,0.0,0.0,-100.0
K037,時時精準(K037),沙田,Turf,1400,0,2,0,-2.0,105.0,0.0,0.0,-100.0
K038,魅力知福(K038),跑馬地,Turf,1200,0,2,0,-2.0,43.0,0.0,0.0,-100.0
K039,活力精神(K039),沙田,Turf,1400,0,2,0,-2.0,60.0,0.0,0.0,-100.0
K040,賢者威楓(K040),跑馬地,Turf,1200,0,2,0,-2.0,11.85,0.0,0.0,-100.0
K041,深心星(K041),沙田,AWT,1200,0,2,0,-2.0,33.5,0.0,0.0,-100.0
K042,英勇名駒(K042),跑馬地,Turf,1000,0,2,0,-2.0,32.5,0.0,0.0,-100.0
K043,拉合爾(K043),沙田,Turf,1400,0,2,0,-2.0,33.0,0.0,0.0,-100.0
K045,兄弟再盈(K045),沙田,Turf,1200,0,2,0,-2.0,110.5,0.0,0.0,-100.0
K047,勁騷(K047),沙田,Turf,1400,0,2,0,-2.0,161.0,0.0,0.0,-100.0
K049,後無來者(K049),沙田,Turf,1400,0,2,1,-2.0,69.0,0.0,50.0,-100.0
K050,心福(K050),沙田,Turf,1400,0,2,0,-2.0,119.0,0.0,0.0,-100.0
K051,大千絕塵(K051),沙田,Turf,1000,0,2,0,-2.0,36.0,0.0,0.0,-100.0
K051,大千絕塵(K051),沙田,Turf,1200,0,2,0,-2.0,21.0,0.0,0.0,-100.0
K052,魅力星(K052),跑馬地,Turf,1000,0,2,0,-2.0,7.75,0.0,0.0,-100.0
K053,魅力心(K053),沙田,AWT,1200,0,2,0,-2.0,97.0,0.0,0.0,-100.0
K053,魅力心(K053),沙田,Turf,1200,0,2,0,-2.0,67.5,0.0,0.0,-100.0
K055,綻放的心(K055),沙田,Turf,1800,0,2,0,-2.0,61.5,0.0,0.0,-100.0
K055,綻放的心(K055),跑馬地,Turf,1650,0,2,0,-2.0,74.0,0.0,0.0,-100.0
K056,志滿同行(K056),沙田,Turf,1000,0,2,1,-2.0,49.05,0.0,50.0,-100.0
K059,悠悠乾坤(K059),沙田,Turf,1200,0,2,0,-2.0,188.0,0.0,0.0,-100.0
K059,悠悠乾坤(K059),沙田,Turf,1600,0,2,0,-2.0,8.7,0.0,0.0,-100.0
K059,悠悠乾坤(K059),沙田,Turf,1800,0,2,1,-2.0,12.5,0.0,50.0,-100.0
K064,幸運愉快(K064),沙田,Turf,1400,0,2,1,-2.0,11.5,0.0,50.0,-100.0
K066,實在美麗(K066),沙田,Turf,1000,0,2,0,-2.0,99.0,0.0,0.0,-100.0
K066,實在美麗(K066),沙田,Turf,1200,0,2,0,-2.0,146.5,0.0,0.0,-100.0
K066,實在美麗(K066),跑馬地,Turf,1200,0,2,0,-2.0,94.5,0.0,0.0,-100.0
K067,亮寶(K067),沙田,Turf,1200,0,2,0,-2.0,7.0,0.0,0.0,-100.0
K068,貓山王(K068),沙田,Turf,1400,0,2,0,-2.0,27.5,0.0,0.0,-100.0
K068,貓山王(K068),沙田,Turf,1800,0,2,0,-2.0,143.0,0.0,0.0,-100.0
K069,盛載富祿(K069),沙田,Turf,1200,0,2,0,-2.0,218.5,0.0,0.0,-100.0
K069,盛載富祿(K069),跑馬地,Turf,1200,0,2,0,-2.0,99.5,0.0,0.0,-100.0
K070,旺旺昇叻(K070),沙田,Turf,1000,0,2,0,-2.0,55.0,0.0,0.0,-100.0
K074,怡昌光輝(K074),沙田,Turf,1400,0,2,0,-2.0,19.2,0.0,0.0,-100.0
K078,勇取神駒(K078),沙田,Turf,1400,0,2,0,-2.0,180.0,0.0,0.0,-100.0
K079,龍之邦(K079),沙田,AWT,1200,0,2,0,-2.0,101.5,0.0,0.0,-100.0
K081,同心同樂(K081),沙田,Turf,1200,0,2,0,-2.0,23.1,0.0,0.0,-100.0
K082,米奇(K082),沙田,Turf,2000,0,2,0,-2.0,13.1,0.0,0.0,-100.0
K085,包裝創新(K085),沙田,Turf,2000,0,2,0,-2.0,44.0,0.0,0.0,-100.0
K091,龍之光(K091),沙田,Turf,1400,0,2,0,-2.0,24.5,0.0,0.0,-100.0
K092,赤壁(K092),沙田,Turf,1000,0,2,0,-2.0,144.5,0.0,0.0,-100.0
K092,赤壁(K092),跑馬地,Turf,1200,0,2,0,-2.0,31.0,0.0,0.0,-100.0
K093,星價(K093),沙田,Turf,1600,0,2,0,-2.0,14.2,0.0,0.0,-100.0
K093,星價(K093),沙田,Turf,2000,0,2,0,-2.0,58.0,0.0,0.0,-100.0
K094,新意馬(K094),跑馬地,Turf,1650,0,2,0,-2.0,13.05,0.0,0.0,-100.0
K095,綠色巨人(K095),跑馬地,Turf,2200,0,2,0,-2.0,7.75,0.0,0.0,-100.0
K101,觀萬物(K101),沙田,AWT,1650,0,2,0,-2.0,7.15,0.0,0.0,-100.0
K108,心裡有數(K108),沙田,Turf,1000,0,2,0,-2.0,14.0,0.0,0.0,-100.0
K109,神異金剛(K109),沙田,Turf,1200,0,2,0,-2.0,151.0,0.0,0.0,-100.0
K110,肥仔精神(K110),沙田,AWT,1650,0,2,0,-2.0,11.0,0.0,0.0,-100.0
K111,盛勢威楓(K111),沙田,AWT,1650,0,2,1,-2.0,5.35,0.0,50.0,-100.0
K112,飛躍成就(K112),跑馬地,Turf,1650,0,2,0,-2.0,4.2,0.0,0.0,-100.0
K113,科創世紀(K113),沙田,Turf,1200,0,2,0,-2.0,20.75,0.0,0.0,-100.0
K114,一生好彩(K114),跑馬地,Turf,1200,0,2,2,-2.0,3.15,0.0,100.0,-100.0
K115,東方福寶(K115),跑馬地,Turf,1650,0,2,0,-2.0,87.5,0.0,0.0,-100.0
K116,嘉冠王(K116),沙田,Turf,1000,0,2,0,-2.0,19.1,0.0,0.0,-100.0
K116,嘉冠王(K116),跑馬地,Turf,1200,0,2,0,-2.0,38.5,0.0,0.0,-100.0
K117,長峰小子(K117),沙田,Turf,1200,0,2,0,-2.0,189.5,0.0,0.0,-100.0
K118,戀愛狂(K118),跑馬地,Turf,1200,0,2,0,-2.0,31.9,0.0,0.0,-100.0
K119,神舟彎月(K119),沙田,Turf,1000,0,2,0,-2.0,73.0,0.0,0.0,-100.0
K119,神舟彎月(K119),沙田,Turf,1200,0,2,0,-2.0,44.5,0.0,0.0,-100.0
K120,揚威四海(K120),跑馬地,Turf,1800,0,2,1,-2.0,75.0,0.0,50.0,-100.0
K121,金快飛飛(K121),沙田,Turf,1000,0,2,0,-2.0,20.5,0.0,0.0,-100.0
K125,富心星(K125),沙田,Turf,1200,0,2,0,-2.0,50.0,0.0,0.0,-100.0
K126,雙星報喜(K126),沙田,Turf,1600,0,2,0,-2.0,52.0,0.0,0.0,-100.0
K126,雙星報喜(K126),跑馬地,Turf,1650,0,2,0,-2.0,12.0,0.0,0.0,-100.0
K129,天將龍駒(K129),沙田,Turf,1400,0,2,0,-2.0,38.5,0.0,0.0,-100.0
K129,天將龍駒(K129),沙田,Turf,1600,0,2,1,-2.0,18.7,0.0,50.0,-100.0
K129,天將龍駒(K129),跑馬地,Turf,1800,0,2,0,-2.0,7.8,0.0,0.0,-100.0
K130,光年魅力(K130),沙田,Turf,1600,0,2,1,-2.0,6.5,0.0,50.0,-100.0
K132,團結戰靈(K132),沙田,Turf,1400,0,2,0,-2.0,58.0,0.0,0.0,-100.0
K133,功名顯赫(K133),沙田,Turf,1200,0,2,0,-2.0,32.0,0.0,0.0,-100.0
K134,嘉應光彩(K134),沙田,Turf,1400,0,2,0,-2.0,6.0,0.0,0.0,-100.0
K138,志醒大將(K138),沙田,Turf,1600,0,2,0,-2.0,81.2,0.0,0.0,-100.0
K139,友運行(K139),沙田,Turf,1400,0,2,0,-2.0,127.0,0.0,0.0,-100.0
K139,友運行(K139),跑馬地,Turf,1650,0,2,0,-2.0,44.0,0.0,0.0,-100.0
K140,大眾快駒(K140),沙田,AWT,1200,0,2,0,-2.0,53.5,0.0,0.0,-100.0
K144,熱氣球(K144),沙田,Turf,1200,0,2,0,-2.0,13.5,0.0,0.0,-100.0
K147,天德神影(K147),沙田,Turf,1400,0,2,0,-2.0,99.0,0.0,0.0,-100.0
K149,甜蝦女(K149),沙田,Turf,1400,0,2,0,-2.0,164.0,0.0,0.0,-100.0
K150,金風萬里(K150),跑馬地,Turf,1200,0,2,1,-2.0,19.75,0.0,50.0,-100.0
K151,錶之星球(K151),沙田,Turf,1800,0,2,0,-2.0,11.9,0.0,0.0,-100.0
K153,南區之星(K153),沙田,Turf,1200,0,2,0,-2.0,25.5,0.0,0.0,-100.0
K157,勁勇皇駒(K157),沙田,Turf,1200,0,2,0,-2.0,50.3,0.0,0.0,-100.0
K159,駿馬之光(K159),沙田,Turf,1200,0,2,0,-2.0,176.5,0.0,0.0,-100.0
K161,平凡騎士(K161),沙田,Turf,2000,0,2,0,-2.0,12.25,0.0,0.0,-100.0
K165,馬達(K165),沙田,Turf,1400,0,2,0,-2.0,27.5,0.0,0.0,-100.0
K167,天福(K167),沙田,Turf,1200,0,2,1,-2.0,17.5,0.0,50.0,-100.0
K169,假面騎士(K169),沙田,AWT,1650,0,2,0,-2.0,15.0,0.0,0.0,-100.0
K171,萬事得意(K171),沙田,Turf,1200,0,2,0,-2.0,85.5,0.0,0.0,-100.0
K172,大眾福星(K172),沙田,Turf,1600,0,2,0,-2.0,6.65,0.0,0.0,-100.0
K174,佛亮老撾(K174),沙田,Turf,1200,0,2,0,-2.0,25.5,0.0,0.0,-100.0
K174,佛亮老撾(K174),跑馬地,Turf,1650,0,2,0,-2.0,4.5,0.0,0.0,-100.0
K176,暴風之子(K176),沙田,AWT,1200,0,2,0,-2.0,23.5,0.0,0.0,-100.0
K176,暴風之子(K176),跑馬地,Turf,1200,0,2,0,-2.0,7.9,0.0,0.0,-100.0
K177,新力飆(K177),沙田,Turf,1400,0,2,0,-2.0,110.5,0.0,0.0,-100.0
K178,競駿良駒(K178),沙田,Turf,1400,0,2,1,-2.0,48.0,0.0,50.0,-100.0
K180,金金小子(K180),沙田,Turf,1200,0,2,2,-2.0,1.9,0.0,100.0,-100.0
K182,你知我醒(K182),沙田,Turf,1200,0,2,0,-2.0,12.0,0.0,0.0,-100.0
K184,紅衣醒目(K184),沙田,AWT,1200,0,2,1,-2.0,3.45,0.0,50.0,-100.0
K184,紅衣醒目(K184),沙田,Turf,1600,0,2,2,-2.0,6.85,0.0,100.0,-100.0
