date,meeting_name,race_number,race_key,horse_number,horse_name,finish_pos,is_win,is_top3,baseline_rank,probability_baseline,candidate_rank,probability_candidate,rank_delta,entered_top2,left_top2,dimension,period,method
2026-05-17,2026-05-17_ShaTin,5,2026-05-17::2026-05-17_ShaTin::R5,7,巴閉精,1,1,1,2.0,0.15176119985439365,1.0,0.15277247677689595,-1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,5,2026-05-17::2026-05-17_ShaTin::R5,8,領航多財,12,0,0,10.0,0.03848786786514983,10.0,0.03896200850219,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,5,2026-05-17::2026-05-17_ShaTin::R5,9,天外富天,10,0,0,12.0,0.03673180189012747,12.0,0.03624877853659682,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,5,2026-05-17::2026-05-17_ShaTin::R5,10,大才,8,0,0,9.0,0.04155737874566533,9.0,0.04082077696248555,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,5,2026-05-17::2026-05-17_ShaTin::R5,11,步步合拍,9,0,0,11.0,0.03796131722440431,11.0,0.03792821184123975,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,5,2026-05-17::2026-05-17_ShaTin::R5,12,挺秀弘利,6,0,0,7.0,0.06373249184167007,7.0,0.06268547325544495,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,1,耀寶,9,0,0,5.0,0.07360910449845465,5.0,0.0734416146677826,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,2,星月飛雲,3,0,1,2.0,0.15110891402574297,2.0,0.15232144452569757,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,3,健康快車,5,0,0,1.0,0.16472547528406875,1.0,0.16624126294376831,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,4,正本巨星,8,0,0,8.0,0.0642544404016364,8.0,0.06317492908886885,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,5,天外迎天,12,0,0,7.0,0.06677589497124932,7.0,0.06570164494916253,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,6,勁無限,11,0,0,6.0,0.07243674192453214,6.0,0.07299803349404417,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,7,飛馬座,7,0,0,9.0,0.049099236603173176,9.0,0.048067808765622555,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,8,長勝金剛,4,0,0,4.0,0.11035116094148316,4.0,0.11149267476503279,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,9,本領多好,6,0,0,10.0,0.03733977257006267,10.0,0.03733608419677165,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,10,傑出雷霆,1,1,1,3.0,0.14733904979745027,3.0,0.14693145242409883,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,11,有備而戰,2,0,1,11.0,0.031614236892763534,12.0,0.03105053981923335,1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,6,2026-05-17::2026-05-17_ShaTin::R6,12,鋼鐵安防,10,0,0,12.0,0.03134597208938301,11.0,0.031242510359916768,-1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,1,自動自覺,1,1,1,6.0,0.06959565223657069,6.0,0.06847733675503795,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,2,哥倫布,5,0,0,1.0,0.16203248007109283,1.0,0.16162665011056224,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,3,八仟好運,3,0,1,4.0,0.09693031991502596,4.0,0.09709294013692943,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,4,實力加,2,0,1,5.0,0.07803681495063358,5.0,0.07798740063918998,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,5,美獅魚,12,0,0,10.0,0.043144944281854704,10.0,0.04246563549369164,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,6,歷勝,10,0,0,11.0,0.03824394866382292,11.0,0.03762911708393802,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,7,巴閉哥,14,0,0,7.0,0.06330868443487257,7.0,0.06396468938973408,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,8,海鑽石,6,0,0,14.0,0.01880095943096405,14.0,0.018438252995744964,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,9,皇帝英豪,8,0,0,9.0,0.051052668815842674,9.0,0.05028559671880768,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,10,韋少寶,11,0,0,3.0,0.10512348718810932,3.0,0.10653902498008136,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,11,萬事勝利,7,0,0,13.0,0.036300017595885144,13.0,0.03633527703613264,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,12,瀧澤飛駒,4,0,0,2.0,0.13710909984143077,2.0,0.13879000677463216,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,13,海王,13,0,0,8.0,0.06319902088113027,8.0,0.063856186212873,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,7,2026-05-17::2026-05-17_ShaTin::R7,14,超智多寶,9,0,0,12.0,0.037121901692764574,12.0,0.03651188567264473,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,1,包裝戰仕,5,0,0,9.0,0.04582779812050113,9.0,0.04500390411129453,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,2,盈益善,14,0,0,11.0,0.03881404587840828,11.0,0.03822961687648404,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,3,熒光,7,0,0,14.0,0.02965208307804531,14.0,0.03006966434800139,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,4,赤風驪,11,0,0,2.0,0.10961933892022385,2.0,0.11000026088977645,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,5,超開心,3,0,1,1.0,0.19810688392024173,1.0,0.19843937376787826,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,6,紫荊戰士,13,0,0,7.0,0.05155629481173251,7.0,0.052393373617521895,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,7,佰勝金龍,2,0,1,8.0,0.04841864465161804,8.0,0.04789189104652505,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,8,鴻圖大展,8,0,0,5.0,0.08143790941013285,5.0,0.08292577268158224,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,9,八心之星,12,0,0,4.0,0.09877981050180389,4.0,0.09920620542570274,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,10,禾道威,9,0,0,6.0,0.07526116611215192,6.0,0.07410196678656722,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,11,家樂寶駒,4,0,0,12.0,0.03718799729719287,12.0,0.03765352145654682,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,12,竣誠駒,6,0,0,10.0,0.04303760276760474,10.0,0.04248898366919248,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,13,發財金戈,10,0,0,13.0,0.033541295911403333,13.0,0.03355095491496693,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,8,2026-05-17::2026-05-17_ShaTin::R8,14,夢照發,1,1,1,3.0,0.10875912861893954,3.0,0.10804451040795995,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,1,時時開心,11,0,0,11.0,0.03521309785281769,11.0,0.035197622345005314,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,2,鬥志波,14,0,0,14.0,0.021761094491669023,14.0,0.02144014465053769,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,3,孤風潛影,12,0,0,13.0,0.02352755942861824,13.0,0.023474724378612137,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,4,龍城強將,4,0,0,7.0,0.0564490167157598,7.0,0.055613118117158064,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,5,百勝威龍,1,1,1,8.0,0.05309009937016053,8.0,0.05224490740813377,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,6,高明豐勝,13,0,0,10.0,0.03977408328117931,10.0,0.03966864553686325,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,7,洪才,3,0,1,2.0,0.1330554805264804,2.0,0.1349359628937265,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,8,瑞祺威楓,6,0,0,6.0,0.06875719478280681,6.0,0.06749891781211839,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,9,傲然,10,0,0,9.0,0.04273377963777013,9.0,0.043173614680327606,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,10,遨遊波士,8,0,0,5.0,0.10199006049942827,5.0,0.10053163099046979,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,11,部族高手,7,0,0,3.0,0.11382341232389259,3.0,0.11405423472814137,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,12,星光快驅,9,0,0,1.0,0.1739015193567711,1.0,0.17590894365283344,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,13,飛躍成就,2,0,1,12.0,0.03354021654580059,12.0,0.03292880015412848,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,9,2026-05-17::2026-05-17_ShaTin::R9,14,銀騰,5,0,0,4.0,0.10238338518684552,4.0,0.10332873265194426,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,1,魅力奔騰,4,0,0,12.0,0.029086313921875048,13.0,0.028598293928477674,1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,2,風將,7,0,0,3.0,0.09574763582817868,3.0,0.09747395779959678,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,3,勁先生,11,0,0,4.0,0.08093636723744771,4.0,0.08126086955632442,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,4,國千金,10,0,0,10.0,0.06481519342303725,8.0,0.06557011802475869,-2.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,5,安泰,9,0,0,1.0,0.1695598900431766,1.0,0.1695089140993805,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,6,三甲之星,3,0,1,6.0,0.07919588647165236,6.0,0.07824097322374231,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,7,多威心得,12,0,0,14.0,0.020147142747215324,14.0,0.01975422289459002,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,8,超輕鬆,2,0,1,2.0,0.10756129991261533,2.0,0.108050508995854,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,9,丞匡掠影,13,0,0,7.0,0.06811091460600147,7.0,0.06879226523088788,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,10,臻至辰,1,1,1,8.0,0.06616640143371734,9.0,0.06543593876419555,1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,11,正本良心,14,0,0,5.0,0.0805190646159064,5.0,0.07932029938341531,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,12,晉步贏,5,0,0,9.0,0.06528885389769346,10.0,0.0645865702293666,1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,13,星願無限,8,0,0,11.0,0.0445809676095879,11.0,0.04474757296035894,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,10,2026-05-17::2026-05-17_ShaTin::R10,14,愛馬心,6,0,0,13.0,0.02828406825189523,12.0,0.028659494909051397,-1.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,1,大眾福星,8,0,0,3.0,0.12295592755179971,3.0,0.12267922472486133,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,2,友瑩亮,3,0,1,2.0,0.13298296376375446,2.0,0.13096621546391848,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,3,神馳,1,1,1,1.0,0.13887762831158018,1.0,0.14109555307468047,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,4,開心三寶,7,0,0,5.0,0.10365093475362314,5.0,0.10492234132965347,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,5,同心同夢,6,0,0,14.0,0.02009925803630027,14.0,0.019796701889346967,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,6,天然數字,13,0,0,7.0,0.0576825504003639,7.0,0.05759880929068908,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,7,亨驥,2,0,1,6.0,0.08602544708578218,6.0,0.0860264117747749,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,8,開心老闆,9,0,0,4.0,0.11320413654045196,4.0,0.11452566299348223,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,9,肯佩斯,4,0,0,13.0,0.03054255457379193,13.0,0.030060072255528737,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,10,名揚四海,5,0,0,12.0,0.031057586334260343,12.0,0.030615754558658895,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,11,龍文瑞安,10,0,0,10.0,0.03752598969626959,10.0,0.03752243017068956,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,12,御登,14,0,0,11.0,0.03152061915171776,11.0,0.03187693593839475,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,13,確好勁,12,0,0,9.0,0.038677257777884486,9.0,0.03804106481435391,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-17,2026-05-17_ShaTin,11,2026-05-17::2026-05-17_ShaTin::R11,14,天福,11,0,0,8.0,0.05519714602242007,8.0,0.05427282172096717,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,1,英雄豪邁,3,0,1,2.0,0.12788478386469562,2.0,0.12807421869066324,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,2,運籌帷幄,9,0,0,5.0,0.10083015131851268,5.0,0.10108810893129472,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,3,首駿,4,0,0,8.0,0.07085814761601068,8.0,0.07081385043970513,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,4,競駿奔騰,12,0,0,7.0,0.08318564818467612,7.0,0.08348018406444463,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,5,鄉村樂韻,8,0,0,6.0,0.08812162042188287,6.0,0.08796148231783375,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,6,勝在有型,10,0,0,12.0,0.01404086563951785,12.0,0.013909865883881453,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,7,皇金合,1,1,1,1.0,0.1735276426366045,1.0,0.17393892905847208,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,8,辣得金,2,0,1,4.0,0.10758266356087083,4.0,0.10735906041254564,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,9,鼓浪高升,7,0,0,10.0,0.03769797662406214,10.0,0.03750579975393086,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,10,綫路光驊,11,0,0,9.0,0.05390537888361973,9.0,0.05372962091324008,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,11,太行美景,6,0,0,3.0,0.11679469236590023,3.0,0.11676136177600241,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,1,2026-05-20::2026-05-20_HappyValley::R1,12,天火同德,5,0,0,11.0,0.02557042888364668,11.0,0.025377517757985933,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,1,大學生,5,0,0,3.0,0.14426628582177048,3.0,0.14459222296206753,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,2,本領非凡,2,0,1,1.0,0.2019438217169278,1.0,0.2022714117429195,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,3,快搏,9,0,0,8.0,0.05648952898310372,8.0,0.05618203173109535,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,4,凱皇寶,4,0,0,10.0,0.047206781895182515,10.0,0.047145660082457075,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,5,定數,10,0,0,9.0,0.05189827864589971,9.0,0.05207265580118784,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,6,唯美主義,6,0,0,4.0,0.09324402380969295,4.0,0.09361256162640963,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,7,日日賞,8,0,0,6.0,0.06738230588072884,6.0,0.06734258971428551,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,8,都靈勇士,3,0,1,7.0,0.06100295372263717,7.0,0.06070566587729464,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,9,雙子美麗,12,0,0,12.0,0.01670118200685258,12.0,0.016570655548605796,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,10,隨緣得勝,1,1,1,2.0,0.15832102468142406,2.0,0.158188418983315,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,11,林寶精神,11,0,0,5.0,0.06895224452352981,5.0,0.06891835573203911,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,2,2026-05-20::2026-05-20_HappyValley::R2,12,極速滿貫,7,0,0,11.0,0.03259156831225043,11.0,0.03239777019832299,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,1,合夥飛馳,10,0,0,9.0,0.052344786481376485,9.0,0.0519850016072381,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,2,星火燎原,1,1,1,8.0,0.06347776363064908,8.0,0.0637320284483558,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,3,驍將,4,0,0,5.0,0.09629631890385588,5.0,0.096645725235469,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,4,佐治傳奇,3,0,1,1.0,0.19203486711910187,1.0,0.19244165262969298,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,5,三強,8,0,0,6.0,0.08507184584710131,6.0,0.08507134787790932,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,6,烈焰光芒,5,0,0,2.0,0.12284252953435655,2.0,0.12232312914297407,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,7,豪邁先登,7,0,0,12.0,0.021289578161412213,12.0,0.021121689966704302,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,8,星辰千帥,2,0,1,7.0,0.07426170774049136,7.0,0.07415305827790532,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
2026-05-20,2026-05-20_HappyValley,3,2026-05-20::2026-05-20_HappyValley::R3,9,有盈勇士,12,0,0,3.0,0.1201611476115343,3.0,0.12055299883286684,0.0,False,False,race_shape,walk_forward,Residual cap=0.05
