dataset,split,meeting,race_number,horse_number,horse_name,is_debut,score_pure_scaffold,score_surgical_speed_shape_neutral,score_surgical_plus_trainer,score_surgical_plus_trainer_stability,rank_pure_scaffold,rank_surgical_speed_shape_neutral,rank_surgical_plus_trainer,rank_surgical_plus_trainer_stability
independent_recent,independent_recent,2026-06-21_ShaTin,3,12,金獅大俠,0,61.3367,62.9247,59.7555,60.5634,11,10,12,12
independent_recent,independent_recent,2026-06-21_ShaTin,3,13,源好運,0,66.5205,64.5538,61.6476,62.9336,4,7,6,5
independent_recent,independent_recent,2026-06-21_ShaTin,3,14,海鑽石,0,60.8401,61.0032,58.6297,60.0971,13,13,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,4,1,小磁怪,0,59.6907,60.5312,58.2748,59.6799,14,14,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,4,2,超和平,0,65.239,64.4122,61.9583,62.3141,6,8,6,6
independent_recent,independent_recent,2026-06-21_ShaTin,4,3,鋁神,0,71.524,69.2958,65.8209,65.2877,1,1,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,4,4,笑看風雲,1,65.683,65.825,63.5864,63.4064,5,3,2,2
independent_recent,independent_recent,2026-06-21_ShaTin,4,5,幸福特約,1,66.3715,66.5255,61.141,60.9655,3,2,9,13
independent_recent,independent_recent,2026-06-21_ShaTin,4,6,喜駿昇星,0,63.102,63.1672,61.1609,61.4062,13,10,8,12
independent_recent,independent_recent,2026-06-21_ShaTin,4,7,熱氣球,0,70.0692,65.6814,62.2778,62.2166,2,4,3,7
independent_recent,independent_recent,2026-06-21_ShaTin,4,8,文采風流,0,64.8255,62.8352,60.9751,61.7564,7,11,11,8
independent_recent,independent_recent,2026-06-21_ShaTin,4,9,戀愛狂,0,64.1245,64.5571,61.1306,61.582,9,7,10,10
independent_recent,independent_recent,2026-06-21_ShaTin,4,10,帶贏來,0,65.7344,64.8977,61.928,62.7354,4,5,7,3
independent_recent,independent_recent,2026-06-21_ShaTin,4,11,馬鳳凰,0,63.6266,64.6456,62.001,62.676,11,6,5,4
independent_recent,independent_recent,2026-06-21_ShaTin,4,12,領航多福,0,64.5207,63.8276,62.0273,62.4726,8,9,4,5
independent_recent,independent_recent,2026-06-21_ShaTin,4,13,勤德皆備,0,64.0554,62.7294,60.4698,61.5681,10,12,12,11
independent_recent,independent_recent,2026-06-21_ShaTin,4,14,高感,0,63.1689,62.5703,60.4198,61.6825,12,13,13,9
independent_recent,independent_recent,2026-06-21_ShaTin,5,1,八仟財陞,0,64.6081,63.4206,60.7506,61.6384,7,9,11,11
independent_recent,independent_recent,2026-06-21_ShaTin,5,2,深心星,0,70.9449,68.9265,65.3574,64.9796,1,1,1,3
independent_recent,independent_recent,2026-06-21_ShaTin,5,3,逍遙騎士,0,69.0997,66.73,64.6034,64.4036,3,5,5,6
independent_recent,independent_recent,2026-06-21_ShaTin,5,4,包裝戰仕,0,62.2699,64.76,61.438,62.1891,10,7,8,9
independent_recent,independent_recent,2026-06-21_ShaTin,5,5,雙星報喜,0,64.0102,64.3609,61.2971,62.3442,8,8,9,8
independent_recent,independent_recent,2026-06-21_ShaTin,5,6,劍飛聲,0,58.7628,61.3167,59.3641,60.4767,14,14,13,13
independent_recent,independent_recent,2026-06-21_ShaTin,5,7,智多多寶,0,60.4131,63.0437,61.1188,61.9879,13,13,10,10
independent_recent,independent_recent,2026-06-21_ShaTin,5,8,創科群英,0,65.7473,65.8824,63.9254,64.5143,6,6,6,5
independent_recent,independent_recent,2026-06-21_ShaTin,5,9,金駒永騰,0,62.169,63.3506,60.4797,61.6044,11,10,12,12
independent_recent,independent_recent,2026-06-21_ShaTin,5,10,家傳之寶,0,69.3618,67.8376,64.9527,65.1481,2,3,2,1
independent_recent,independent_recent,2026-06-21_ShaTin,5,11,愛心萬里,0,63.8404,63.2265,61.9068,63.0013,9,11,7,7
independent_recent,independent_recent,2026-06-21_ShaTin,5,12,好運年,0,68.5879,68.1382,64.9128,65.0043,4,2,3,2
independent_recent,independent_recent,2026-06-21_ShaTin,5,13,威力非凡,0,67.302,66.8525,64.8702,64.6014,5,4,4,4
independent_recent,independent_recent,2026-06-21_ShaTin,5,14,平海之星,0,61.1977,63.0569,59.0785,60.2154,12,12,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,6,1,加州熱浪,0,69.1577,67.3174,64.5123,64.2867,2,2,2,4
independent_recent,independent_recent,2026-06-21_ShaTin,6,2,天福,0,66.1278,65.9195,64.3723,64.3931,4,4,3,3
independent_recent,independent_recent,2026-06-21_ShaTin,6,3,金快飛飛,0,71.3051,70.9783,66.7195,66.26,1,1,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,6,4,手機錶能,0,65.5267,64.4568,62.0703,62.9445,7,8,5,5
independent_recent,independent_recent,2026-06-21_ShaTin,6,5,幸福約定,0,65.1615,64.6107,61.3832,61.4951,8,7,8,8
independent_recent,independent_recent,2026-06-21_ShaTin,6,6,越駿聯歡,0,66.2861,64.2335,60.6782,60.8045,3,9,10,10
independent_recent,independent_recent,2026-06-21_ShaTin,6,7,總統輝煌,0,61.9129,62.9165,59.9805,60.3447,13,11,11,13
independent_recent,independent_recent,2026-06-21_ShaTin,6,8,康昌之星,0,66.107,64.1833,61.0615,61.1443,5,10,9,9
independent_recent,independent_recent,2026-06-21_ShaTin,6,9,威威神駒,0,64.0636,62.8951,59.5495,60.3546,11,12,13,12
independent_recent,independent_recent,2026-06-21_ShaTin,6,10,豐功偉績,0,65.8035,66.5971,64.344,65.0222,6,3,4,2
independent_recent,independent_recent,2026-06-21_ShaTin,6,12,飛躍成就,0,65.131,65.2447,61.7789,62.2446,9,6,7,7
independent_recent,independent_recent,2026-06-21_ShaTin,6,13,萬事勝利,0,62.5548,62.5209,59.682,60.653,12,13,12,11
independent_recent,independent_recent,2026-06-21_ShaTin,6,14,銀騰,0,64.3232,65.7365,62.0475,62.3512,10,5,6,6
independent_recent,independent_recent,2026-06-21_ShaTin,7,1,錶之銀河,0,67.405,65.2651,61.3426,61.672,10,10,10,10
independent_recent,independent_recent,2026-06-21_ShaTin,7,2,精算暴雪,0,72.6194,69.8248,66.9046,66.2756,1,2,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,7,3,手機錶霸,0,68.6801,67.1627,63.9102,63.9716,7,7,7,6
independent_recent,independent_recent,2026-06-21_ShaTin,7,4,合夥奔馳,0,71.65,69.2929,64.9928,64.6393,3,4,4,4
independent_recent,independent_recent,2026-06-21_ShaTin,7,5,好友心得,0,67.9615,66.1981,63.018,62.6363,9,8,8,8
independent_recent,independent_recent,2026-06-21_ShaTin,7,6,小鳥天堂,0,70.4739,69.0722,64.3274,64.6238,6,5,6,5
independent_recent,independent_recent,2026-06-21_ShaTin,7,7,幸運有您,0,68.0357,66.0138,62.5764,62.211,8,9,9,9
independent_recent,independent_recent,2026-06-21_ShaTin,7,8,翠紅,0,70.7772,68.4744,65.3496,64.8012,5,6,3,3
independent_recent,independent_recent,2026-06-21_ShaTin,7,9,時時歡聲,0,71.2112,71.5534,66.1352,65.5092,4,1,2,2
independent_recent,independent_recent,2026-06-21_ShaTin,7,10,韋金主,0,71.6609,69.6925,64.7673,63.5978,2,3,5,7
independent_recent,independent_recent,2026-06-21_ShaTin,8,1,春風萬里,0,64.0751,66.9659,62.0273,63.197,9,4,7,7
independent_recent,independent_recent,2026-06-21_ShaTin,8,2,將睿,0,61.3956,63.6562,61.1093,61.5933,12,9,9,12
independent_recent,independent_recent,2026-06-21_ShaTin,8,3,又龍串鳳,0,61.929,63.5878,60.6544,61.7238,11,10,12,11
independent_recent,independent_recent,2026-06-21_ShaTin,8,4,快路,0,64.3475,62.7093,61.3761,62.1615,8,11,8,8
independent_recent,independent_recent,2026-06-21_ShaTin,8,5,安帝,0,68.4304,67.8942,64.1504,64.8183,3,2,2,2
independent_recent,independent_recent,2026-06-21_ShaTin,8,6,共享富裕,0,68.8297,68.9377,64.1505,64.0436,2,1,1,3
independent_recent,independent_recent,2026-06-21_ShaTin,8,7,勁大威猛,0,69.0304,66.4036,63.9318,63.2453,1,5,4,6
independent_recent,independent_recent,2026-06-21_ShaTin,8,8,膨才,0,67.243,65.4765,62.6527,63.7115,5,7,6,5
independent_recent,independent_recent,2026-06-21_ShaTin,8,9,奇異果,0,66.97,65.702,63.5718,63.9514,6,6,5,4
independent_recent,independent_recent,2026-06-21_ShaTin,8,10,千禧龍,0,60.1085,62.5519,60.5481,62.1278,13,12,13,9
independent_recent,independent_recent,2026-06-21_ShaTin,8,11,紫荊拼搏,0,67.3634,67.1461,64.0714,65.1985,4,3,3,1
independent_recent,independent_recent,2026-06-21_ShaTin,8,12,優才,0,63.458,62.4063,60.7426,61.4769,10,13,11,13
independent_recent,independent_recent,2026-06-21_ShaTin,8,13,晉步贏,0,65.9488,64.035,61.0331,61.9038,7,8,10,10
independent_recent,independent_recent,2026-06-21_ShaTin,9,1,百賀飛駒,0,67.1267,65.3872,62.0878,62.5197,8,8,11,10
independent_recent,independent_recent,2026-06-21_ShaTin,9,2,陽光勇士,0,69.5049,68.3547,64.7475,64.4838,3,3,2,3
independent_recent,independent_recent,2026-06-21_ShaTin,9,3,光年魅力,0,66.944,65.8053,63.1487,62.2536,9,7,6,11
independent_recent,independent_recent,2026-06-21_ShaTin,9,4,禪勝輝煌,0,66.0005,64.3579,62.4815,63.0568,10,11,10,7
independent_recent,independent_recent,2026-06-21_ShaTin,9,5,美麗同享,0,70.349,69.0811,64.0814,63.7423,1,1,5,4
independent_recent,independent_recent,2026-06-21_ShaTin,9,6,加州動員,0,64.2653,64.8439,63.1163,63.3653,11,10,8,6
independent_recent,independent_recent,2026-06-21_ShaTin,9,7,銀亮奔騰,0,69.8522,68.7455,65.8241,64.8178,2,2,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,9,8,君子傳承,0,67.6114,66.3049,64.5897,64.6908,7,6,3,2
independent_recent,independent_recent,2026-06-21_ShaTin,9,10,海上大軍,0,68.5707,67.29,63.1212,62.5864,4,5,7,9
independent_recent,independent_recent,2026-06-21_ShaTin,9,11,浪漫戰神,0,67.6477,67.3002,64.1519,63.7255,6,4,4,5
independent_recent,independent_recent,2026-06-21_ShaTin,9,12,嘉應傳承,0,68.0307,64.9594,62.7249,62.611,5,9,9,8
independent_recent,independent_recent,2026-06-21_ShaTin,10,1,跨境寶馬,0,72.8968,70.1385,66.4545,65.9801,1,1,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,10,2,泰坦,0,61.9298,60.7847,58.1337,59.959,12,14,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,10,3,非凡豪傑,0,65.9893,66.9971,63.6123,64.3733,6,5,5,3
independent_recent,independent_recent,2026-06-21_ShaTin,10,4,人和家興,0,63.9393,64.1023,61.6399,62.1997,9,8,10,8
independent_recent,independent_recent,2026-06-21_ShaTin,10,5,勇者為皇,0,69.4224,65.9698,62.1862,62.4915,4,6,8,7
independent_recent,independent_recent,2026-06-21_ShaTin,10,6,正本唐心,0,68.4508,68.4211,64.0209,62.823,5,2,4,6
independent_recent,independent_recent,2026-06-21_ShaTin,10,7,有備而戰,0,69.791,67.0965,65.6923,65.8158,2,4,2,2
independent_recent,independent_recent,2026-06-21_ShaTin,10,8,金聖,1,64.1985,63.2945,61.9956,61.6761,7,11,9,10
independent_recent,independent_recent,2026-06-21_ShaTin,10,9,戀愛最火,1,63.616,63.578,62.9181,62.1801,10,9,6,9
independent_recent,independent_recent,2026-06-21_ShaTin,10,10,十分愛,0,64.1714,63.3598,59.0761,60.5549,8,10,12,12
independent_recent,independent_recent,2026-06-21_ShaTin,10,11,開心三寶,0,62.5634,65.2764,62.1915,63.0545,11,7,7,5
independent_recent,independent_recent,2026-06-21_ShaTin,10,12,精巧時計,0,60.6715,61.6659,59.6842,61.3345,14,12,11,11
independent_recent,independent_recent,2026-06-21_ShaTin,10,13,包裝天王,0,69.4446,67.1385,64.1264,63.2811,3,3,3,4
independent_recent,independent_recent,2026-06-21_ShaTin,10,14,威力飛騰,0,61.6394,60.9095,58.8349,60.3839,13,13,13,13
independent_recent,independent_recent,2026-06-21_ShaTin,11,1,閃耀天河,0,67.3437,67.1115,62.8674,63.1289,6,6,8,8
independent_recent,independent_recent,2026-06-21_ShaTin,11,2,大眾福星,0,65.277,65.917,62.706,63.0931,8,8,9,9
independent_recent,independent_recent,2026-06-21_ShaTin,11,3,冷娃,0,68.1778,67.2751,63.3677,63.5315,4,5,6,4
independent_recent,independent_recent,2026-06-21_ShaTin,11,4,同心同樂,0,67.436,65.5661,63.226,63.1452,5,9,7,7
independent_recent,independent_recent,2026-06-21_ShaTin,11,5,勁無限,0,63.7607,64.533,60.8575,60.6695,11,10,10,11
independent_recent,independent_recent,2026-06-21_ShaTin,11,6,亨驥,0,68.7506,68.1189,64.0113,63.3221,3,3,4,6
independent_recent,independent_recent,2026-06-21_ShaTin,11,7,龍城上將,0,61.6411,61.9998,59.8584,59.7251,12,13,12,13
independent_recent,independent_recent,2026-06-21_ShaTin,11,8,一騎絕塵,0,61.1533,62.1381,58.3793,59.5969,13,12,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,11,9,金勝名駒,0,64.7188,66.1277,63.7052,63.365,9,7,5,5
independent_recent,independent_recent,2026-06-21_ShaTin,11,10,仁仁有餘,0,69.4058,69.5298,64.8341,64.2022,2,2,3,3
independent_recent,independent_recent,2026-06-21_ShaTin,11,11,紅運光輝,0,70.1432,69.8663,67.5061,67.4157,1,1,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,11,12,本領多好,0,58.5279,58.6852,58.7859,60.1606,14,14,13,12
independent_recent,independent_recent,2026-06-21_ShaTin,11,13,帥帥友福,0,64.0411,63.4087,60.4597,61.6871,10,11,11,10
independent_recent,independent_recent,2026-06-21_ShaTin,11,14,閃電小子,0,66.6123,68.016,65.127,64.6375,7,4,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,1,1,金風萬里,0,67.7627,65.8167,64.1329,63.4943,2,2,2,6
independent_recent,independent_recent,2026-06-27_ShaTin,1,2,英雄豪邁,0,68.6093,65.6347,61.9133,62.409,1,3,9,9
independent_recent,independent_recent,2026-06-27_ShaTin,1,3,果然僥倖,0,62.6131,63.8427,63.7056,64.1457,11,8,3,2
independent_recent,independent_recent,2026-06-27_ShaTin,1,4,翠湖烈風,0,59.9118,64.9935,64.6449,65.1851,12,6,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,1,5,洛河,0,66.2756,63.5885,63.166,64.1198,5,9,6,3
independent_recent,independent_recent,2026-06-27_ShaTin,1,6,海王,0,56.462,60.4659,60.4504,61.4343,14,13,13,13
independent_recent,independent_recent,2026-06-27_ShaTin,1,7,後無來者,0,63.7007,67.7744,63.573,63.9864,8,1,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,1,8,迅意,0,64.3333,62.8509,60.6087,61.6899,7,12,12,12
independent_recent,independent_recent,2026-06-27_ShaTin,1,9,鑽得勝,0,67.291,65.4801,62.915,62.754,4,4,7,8
independent_recent,independent_recent,2026-06-27_ShaTin,1,10,綫路光驊,0,63.4555,63.5159,61.8851,62.1547,10,10,10,10
independent_recent,independent_recent,2026-06-27_ShaTin,1,11,鼓浪高升,0,63.6138,63.2167,61.4694,61.8526,9,11,11,11
independent_recent,independent_recent,2026-06-27_ShaTin,1,12,萬事得意,0,58.195,59.8633,58.0891,59.3194,13,14,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,1,13,快馬加鞭,0,65.0715,64.1116,62.5698,63.2454,6,7,8,7
independent_recent,independent_recent,2026-06-27_ShaTin,1,14,太行美景,0,67.437,65.4148,63.5413,63.7968,3,5,5,5
independent_recent,independent_recent,2026-06-27_ShaTin,2,1,新力驕,0,64.0897,67.0273,66.6242,67.1559,9,3,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,2,2,鄉村樂韻,0,69.214,67.931,65.2511,64.5871,3,2,2,3
independent_recent,independent_recent,2026-06-27_ShaTin,2,3,本能,0,69.4237,65.2313,63.7176,63.3835,2,6,5,7
independent_recent,independent_recent,2026-06-27_ShaTin,2,4,紅海風帆,0,61.9812,61.7053,60.0745,61.1119,12,14,13,12
independent_recent,independent_recent,2026-06-27_ShaTin,2,5,花香月明,0,63.0248,64.005,61.7968,61.5785,11,10,10,11
independent_recent,independent_recent,2026-06-27_ShaTin,2,6,同有運,0,59.7457,63.1041,58.6889,59.2833,14,12,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,2,7,銳一,0,60.9975,61.9466,62.3924,63.5824,13,13,8,6
independent_recent,independent_recent,2026-06-27_ShaTin,2,8,八里旺,0,67.7586,63.9439,63.3022,63.8877,4,11,6,5
independent_recent,independent_recent,2026-06-27_ShaTin,2,9,快樂寶寶,0,63.0572,64.9665,62.2885,63.3803,10,8,9,8
independent_recent,independent_recent,2026-06-27_ShaTin,2,10,建測精英,0,65.2646,65.1295,61.7263,62.1809,8,7,11,10
independent_recent,independent_recent,2026-06-27_ShaTin,2,11,星之願,0,66.623,66.0057,62.8624,62.9641,5,5,7,9
independent_recent,independent_recent,2026-06-27_ShaTin,2,12,朗日雪峰,0,71.4089,68.893,64.6916,65.067,1,1,3,2
independent_recent,independent_recent,2026-06-27_ShaTin,2,13,東方福寶,0,65.5856,66.4931,64.3059,64.0389,7,4,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,2,14,常多笑,0,66.2286,64.1844,60.2899,60.7716,6,9,12,13
independent_recent,independent_recent,2026-06-27_ShaTin,3,1,穿甲戰鷹,0,66.2994,67.6257,64.5163,64.8999,5,2,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,3,2,正極,0,66.1148,64.6291,60.6085,61.8918,6,9,12,11
independent_recent,independent_recent,2026-06-27_ShaTin,3,3,確好勁,0,62.7287,61.7957,61.6291,62.7008,9,12,8,7
independent_recent,independent_recent,2026-06-27_ShaTin,3,4,鋼鐵安防,0,56.8154,61.3844,59.3987,60.6957,14,13,13,14
independent_recent,independent_recent,2026-06-27_ShaTin,3,5,千杯敬典,0,63.9155,64.7707,63.2218,64.3533,8,7,5,4
independent_recent,independent_recent,2026-06-27_ShaTin,3,6,團結戰靈,0,68.0674,64.8701,64.0522,64.4761,2,5,4,3
independent_recent,independent_recent,2026-06-27_ShaTin,3,7,加州勇勝,0,67.3484,65.1859,62.8362,62.8527,4,4,6,6
independent_recent,independent_recent,2026-06-27_ShaTin,3,8,合夥智能,1,65.349,64.799,61.9612,61.9972,7,6,7,10
independent_recent,independent_recent,2026-06-27_ShaTin,3,9,勇騎飛,0,57.7177,59.5251,59.2139,61.0463,13,14,14,13
independent_recent,independent_recent,2026-06-27_ShaTin,3,10,小魔怪,0,69.9257,67.0,64.1628,63.7263,1,3,3,5
independent_recent,independent_recent,2026-06-27_ShaTin,3,11,嘉應光彩,0,67.366,68.4286,67.0916,67.3207,3,1,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,3,12,榮耀盛甲,0,62.6591,63.8461,61.5997,62.4814,10,10,9,8
independent_recent,independent_recent,2026-06-27_ShaTin,3,13,靖哥哥,0,60.5892,62.9286,61.294,62.3835,12,11,10,9
independent_recent,independent_recent,2026-06-27_ShaTin,3,14,步步合拍,0,62.6349,64.7182,60.8917,61.7661,11,8,11,12
independent_recent,independent_recent,2026-06-27_ShaTin,4,1,優才,0,63.4846,64.0781,63.0997,63.3172,9,10,7,7
independent_recent,independent_recent,2026-06-27_ShaTin,4,2,雙贏,0,66.4389,67.5421,66.5769,65.6825,5,2,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,4,3,同益善,0,60.4156,63.4192,60.9235,61.5981,13,11,12,11
independent_recent,independent_recent,2026-06-27_ShaTin,4,4,安可,0,71.8032,69.4776,64.6113,64.5382,1,1,5,5
independent_recent,independent_recent,2026-06-27_ShaTin,4,5,勁步速,0,63.1812,60.7434,60.5682,60.7869,10,14,13,13
independent_recent,independent_recent,2026-06-27_ShaTin,4,6,風火恆雲,0,66.09,67.4474,65.4417,65.2691,6,3,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,4,7,佰勝金龍,0,67.5192,66.3571,65.2055,64.6192,2,4,3,3
independent_recent,independent_recent,2026-06-27_ShaTin,4,8,大輝煌,0,61.7278,62.7005,59.345,60.3724,11,13,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,4,9,愛心波,0,63.6604,66.1034,64.7023,64.5487,8,6,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,4,10,蜜蜜送,0,66.7508,65.3206,61.7782,61.7558,4,8,10,10
independent_recent,independent_recent,2026-06-27_ShaTin,4,11,夢照發,0,61.4712,66.2171,63.1767,63.5895,12,5,6,6
independent_recent,independent_recent,2026-06-27_ShaTin,4,12,富喜來,0,65.2455,64.9179,62.4883,62.8339,7,9,9,9
independent_recent,independent_recent,2026-06-27_ShaTin,4,13,齊歡最樂,0,59.0479,63.1185,61.0099,61.1466,14,12,11,12
independent_recent,independent_recent,2026-06-27_ShaTin,4,14,禾道威,0,66.8202,65.3285,62.5937,63.1306,3,7,8,8
independent_recent,independent_recent,2026-06-27_ShaTin,5,1,開心宇宙,0,62.5884,63.8494,63.1832,63.15,7,7,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,5,2,奮鬥心,0,67.981,68.015,65.6025,66.3162,1,1,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,5,3,贏得威楓,0,57.0336,58.7586,58.7586,59.9391,14,14,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,5,4,超加加,0,66.2867,64.0163,65.4428,64.9871,3,6,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,5,5,精彩動力,0,67.3103,66.8232,62.6179,62.56,2,2,5,6
independent_recent,independent_recent,2026-06-27_ShaTin,5,6,加州星馳,0,63.0609,61.5152,61.3883,62.2516,5,12,8,7
independent_recent,independent_recent,2026-06-27_ShaTin,5,7,風繼續吹,0,63.3414,64.413,62.5906,63.3094,4,5,6,3
independent_recent,independent_recent,2026-06-27_ShaTin,5,8,天威,0,59.7639,62.7189,61.0254,61.6134,12,10,9,9
independent_recent,independent_recent,2026-06-27_ShaTin,5,9,揀馬之皇,0,59.5013,60.6428,59.4383,60.8717,13,13,13,12
independent_recent,independent_recent,2026-06-27_ShaTin,5,10,午夜快車,0,62.8565,63.4148,59.6989,60.3381,6,8,12,13
independent_recent,independent_recent,2026-06-27_ShaTin,5,11,領創動力,0,61.9631,65.2622,63.2409,63.0846,8,4,3,5
independent_recent,independent_recent,2026-06-27_ShaTin,5,12,林寶精神,0,60.1734,62.8277,61.6211,62.2314,11,9,7,8
independent_recent,independent_recent,2026-06-27_ShaTin,5,13,勇者無敵,0,61.4308,65.6865,60.48,61.6067,9,3,10,10
independent_recent,independent_recent,2026-06-27_ShaTin,5,14,川河型駒,0,61.2858,62.268,60.1694,61.3079,10,11,11,11
independent_recent,independent_recent,2026-06-27_ShaTin,6,1,怡昌光輝,0,66.4226,65.2512,61.8479,62.6183,4,6,9,9
independent_recent,independent_recent,2026-06-27_ShaTin,6,2,縱橫天下,0,62.9593,64.3935,62.7438,62.7963,11,8,6,8
independent_recent,independent_recent,2026-06-27_ShaTin,6,3,風采人生,0,72.8016,70.4491,65.7618,65.0107,1,1,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,6,4,老鼠斑,0,64.0922,66.5028,63.9687,64.433,9,4,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,6,5,神箭,0,60.2005,59.5871,58.7692,59.5134,14,14,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,6,6,銳不可當,0,60.6186,60.5258,60.8747,61.5171,13,13,13,13
independent_recent,independent_recent,2026-06-27_ShaTin,6,7,星光大道,0,62.9781,63.5264,61.3939,62.2936,10,11,11,10
independent_recent,independent_recent,2026-06-27_ShaTin,6,8,嘉應駿馬,0,66.2427,66.1918,63.0773,63.5873,5,5,5,5
independent_recent,independent_recent,2026-06-27_ShaTin,6,9,大才,0,66.0389,64.1442,62.5097,62.811,6,9,7,7
independent_recent,independent_recent,2026-06-27_ShaTin,6,10,快樂高球,0,68.5539,68.9915,66.2303,65.6289,2,2,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,6,11,一路精彩,0,65.7497,64.7004,61.0542,62.183,7,7,12,12
independent_recent,independent_recent,2026-06-27_ShaTin,6,12,金多囍,0,64.846,63.5526,61.4364,62.2377,8,10,10,11
independent_recent,independent_recent,2026-06-27_ShaTin,6,13,有你有我,0,67.2557,67.6099,64.9865,64.5845,3,3,3,3
independent_recent,independent_recent,2026-06-27_ShaTin,6,14,全神貫注,0,60.8032,63.4079,61.9983,62.9411,12,12,8,6
independent_recent,independent_recent,2026-06-27_ShaTin,7,1,喜悅歡欣,0,67.5774,65.155,62.8466,60.5179,4,7,6,12
independent_recent,independent_recent,2026-06-27_ShaTin,7,2,渡月橋,0,61.7177,64.4416,61.8665,62.5238,10,8,9,8
independent_recent,independent_recent,2026-06-27_ShaTin,7,3,哈羅威,0,68.5916,66.4273,63.1925,63.5875,2,4,5,5
independent_recent,independent_recent,2026-06-27_ShaTin,7,4,光年程祥,0,68.223,69.0014,64.9192,64.5534,3,2,3,3
independent_recent,independent_recent,2026-06-27_ShaTin,7,5,創寶駒,0,67.2433,70.5223,68.5793,67.6847,5,1,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,7,6,八仟好運,0,70.4801,68.7458,65.7898,65.2256,1,3,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,7,7,實力加,0,66.0742,66.0338,63.9192,63.6756,6,5,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,7,8,定數,0,57.5132,59.4667,59.4272,60.6569,13,14,13,10
independent_recent,independent_recent,2026-06-27_ShaTin,7,9,良言一句,0,63.4331,62.4915,59.6389,60.3748,9,10,12,13
independent_recent,independent_recent,2026-06-27_ShaTin,7,10,久久為軍,0,60.2408,62.1028,60.0944,60.5914,11,12,11,11
independent_recent,independent_recent,2026-06-27_ShaTin,7,11,觀萬象,0,57.3778,59.4982,58.479,59.8257,14,13,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,7,12,天外富天,0,63.6584,64.2702,62.1447,62.8345,8,9,8,7
independent_recent,independent_recent,2026-06-27_ShaTin,7,13,觀萬物,0,63.7617,65.8203,62.7961,63.2519,7,6,7,6
independent_recent,independent_recent,2026-06-27_ShaTin,7,14,皇帝英豪,0,59.2615,62.4249,60.7946,61.7941,12,11,10,9
independent_recent,independent_recent,2026-06-27_ShaTin,8,1,美麗第一,0,61.8677,62.9176,60.3053,60.7197,11,10,11,11
independent_recent,independent_recent,2026-06-27_ShaTin,8,2,星際快車,0,68.4571,69.2562,65.8461,66.2496,2,1,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,8,3,天天同樂,0,67.6106,66.9958,63.8854,62.6163,4,3,5,8
independent_recent,independent_recent,2026-06-27_ShaTin,8,4,顏色之皇,0,63.9228,64.4466,62.1941,62.8034,10,8,10,7
independent_recent,independent_recent,2026-06-27_ShaTin,8,5,賢者無敵,0,66.47,62.5525,62.4304,62.4322,5,11,9,9
independent_recent,independent_recent,2026-06-27_ShaTin,8,6,昇瀧駒,0,64.4767,64.0366,63.4622,62.9825,9,9,6,6
independent_recent,independent_recent,2026-06-27_ShaTin,8,7,魔術控制,0,68.3518,66.6312,64.3133,63.3318,3,4,3,4
independent_recent,independent_recent,2026-06-27_ShaTin,8,8,勇敢巨星,0,71.0431,67.1344,64.7776,64.3962,1,2,2,3
independent_recent,independent_recent,2026-06-27_ShaTin,8,9,友愛心得,0,66.2782,65.7709,62.5085,63.0121,7,5,8,5
independent_recent,independent_recent,2026-06-27_ShaTin,8,10,八駿巨昇,0,64.6166,65.3683,63.1594,62.0401,8,6,7,10
