dataset,split,meeting,race_number,horse_number,horse_name,is_debut,dim_speed_engine,dim_stability,dim_trainer_signal,score_balanced_core,score_stability_led,score_winner_guard,rank_balanced_core,rank_stability_led,rank_winner_guard
independent_recent,independent_recent,2026-07-01_ShaTin,3,8,金駒永騰,0,60.0,58.4295,53.3198,57.25,57.2107,56.3657,11,11,13
independent_recent,independent_recent,2026-07-01_ShaTin,3,9,龍之尊,0,62.0286,64.1314,60.8667,62.3422,62.7314,62.3469,3,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,3,10,艾莉奧,0,56.1338,60.4712,57.6401,58.0815,58.7544,58.5466,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,3,11,潮流勇駒,0,63.3702,60.0929,58.2411,60.5683,60.1928,59.7512,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,3,12,電路一百,0,59.3428,56.7596,56.483,57.5286,57.1933,57.0226,10,12,11
independent_recent,independent_recent,2026-07-01_ShaTin,3,13,勤德皆備,0,64.0203,61.8429,71.054,65.6389,65.0417,66.3145,1,2,1
independent_recent,independent_recent,2026-07-01_ShaTin,3,14,順善寶,0,61.7036,69.375,60.3021,63.7934,65.1189,64.1415,2,1,2
independent_recent,independent_recent,2026-07-01_ShaTin,4,1,起舞奜奜,0,59.7214,64.3988,62.3472,62.1556,62.8478,62.774,3,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,4,2,拉合爾,0,65.8721,58.0893,73.2876,65.7497,64.2053,66.096,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,4,3,凝聚美麗,0,63.4631,60.5179,61.4673,61.8163,61.3918,61.3869,4,5,4
independent_recent,independent_recent,2026-07-01_ShaTin,4,4,升升雙息,0,62.906,62.4464,58.9288,61.4272,61.483,60.9324,5,4,5
independent_recent,independent_recent,2026-07-01_ShaTin,4,5,皇龍天將,1,60.0,60.0,59.6282,59.8141,59.8141,59.8141,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,4,6,常嚐發財,0,58.6071,61.1131,55.0488,58.2564,58.7926,58.0083,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,4,7,赤兔再世,1,60.0,60.0,55.5556,57.7778,57.7778,57.7778,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,4,8,好力,1,60.0,60.0,59.4872,59.7436,59.7436,59.7436,7,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,4,10,安康盛勢,1,60.0,60.0,58.2237,59.1119,59.1119,59.1119,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,4,11,鸚姿威鵡,0,55.4838,58.561,56.6348,56.8931,57.3677,57.2326,13,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,4,12,昇龍戰駒,1,60.0,60.0,54.4224,57.2112,57.2112,57.2112,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,4,13,天天更好,0,62.3488,67.131,59.6873,63.0556,63.9415,63.064,2,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,4,14,杭至尊,0,59.1643,54.9286,58.398,57.4971,56.8166,57.1252,11,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,5,1,包裝天將,0,62.0286,55.2222,62.6063,59.9526,58.7987,59.566,5,7,5
independent_recent,independent_recent,2026-07-01_ShaTin,5,2,笑傲江湖,0,65.8721,66.3333,59.6052,63.9371,64.2226,63.2365,1,2,3
independent_recent,independent_recent,2026-07-01_ShaTin,5,3,風雲武士,0,59.35,53.1111,73.7827,62.081,60.5604,63.3492,4,4,2
independent_recent,independent_recent,2026-07-01_ShaTin,5,4,華麗再勝,0,61.3786,52.1111,47.7423,53.7448,52.654,51.5353,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,5,5,會當凌,0,58.05,58.7222,57.2677,58.0133,58.1514,57.9668,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,5,6,喜尊龍,0,61.3786,68.5,61.8255,63.9011,65.0734,64.4283,2,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,5,7,美麗星晨,0,62.462,56.0,54.2081,57.5572,56.7548,56.1629,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,5,8,至尊瑰寶,0,58.4833,60.3333,56.7673,58.528,58.8935,58.4511,7,6,7
independent_recent,independent_recent,2026-07-01_ShaTin,5,9,嘉應奇兵,0,63.5869,68.5,55.9274,62.6715,63.7456,62.1054,3,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,5,10,威利金箭,0,58.9167,61.1667,56.5926,58.892,59.3445,58.7709,6,5,6
independent_recent,independent_recent,2026-07-01_ShaTin,6,1,心雄雄,0,60.7286,58.9293,54.4807,58.0465,57.9546,57.1973,10,11,12
independent_recent,independent_recent,2026-07-01_ShaTin,6,2,光輝所願,0,62.2869,61.1313,56.6,60.0063,60.003,59.2656,9,7,8
independent_recent,independent_recent,2026-07-01_ShaTin,6,3,非凡時刻,0,60.2953,65.298,58.8863,61.4931,62.374,61.6623,3,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,6,4,牛精新星,0,62.7202,64.5909,55.2682,60.86,61.42,60.1151,5,4,7
independent_recent,independent_recent,2026-07-01_ShaTin,6,5,鬥志,1,60.0,60.0,61.5795,60.7897,60.7897,60.7897,6,6,4
independent_recent,independent_recent,2026-07-01_ShaTin,6,6,步風影,0,63.5869,63.2298,68.3178,65.0447,64.8276,65.573,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,6,7,震撼人心,1,60.0,60.0,69.332,64.666,64.666,64.666,2,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,6,8,綠茵明珠,0,61.162,57.6919,62.5215,60.4585,59.8348,60.3857,8,8,6
independent_recent,independent_recent,2026-07-01_ShaTin,6,9,高明豐勝,0,55.4838,56.8864,61.3996,57.923,57.9598,58.707,11,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,6,10,銀刺勇士,0,58.1512,56.2071,57.7739,57.3775,57.066,57.2038,12,12,11
independent_recent,independent_recent,2026-07-01_ShaTin,6,11,猛將兄,0,63.1536,61.9848,58.5949,61.2446,61.2016,60.6347,4,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,6,12,頌星,0,65.8721,56.1061,59.661,60.5469,59.1258,59.1707,7,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,7,1,英雄豪傑,0,58.65,56.8462,58.6071,58.0345,57.7352,57.9092,11,12,11
independent_recent,independent_recent,2026-07-01_ShaTin,7,2,會長之寶,0,60.6287,66.3846,57.7787,61.5972,62.6517,61.6486,5,4,5
independent_recent,independent_recent,2026-07-01_ShaTin,7,3,米奇,0,65.8721,63.3077,67.313,65.4976,65.0222,65.4947,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,7,4,定風波,0,58.0178,58.75,56.8268,57.8649,58.0266,57.7747,12,11,12
independent_recent,independent_recent,2026-07-01_ShaTin,7,5,精彩福星,0,60.3286,64.6538,60.0216,61.6679,62.3991,61.9205,4,5,4
independent_recent,independent_recent,2026-07-01_ShaTin,7,6,團結勇士,0,65.2721,67.4615,59.229,63.9877,64.5539,63.4285,3,2,3
independent_recent,independent_recent,2026-07-01_ShaTin,7,7,價值傳承,0,60.9286,60.0769,61.1492,60.7183,60.5689,60.6872,7,7,6
independent_recent,independent_recent,2026-07-01_ShaTin,7,8,紅逸舍,0,62.8202,57.3846,61.36,60.5218,59.6643,59.9889,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,7,9,騰龍四海,0,63.1202,56.1923,60.7406,60.018,58.9424,59.2782,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,7,10,舞林寶典,0,62.2203,58.7308,60.6185,60.5234,59.995,60.1037,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,7,11,表廠傳奇,0,55.4838,58.5577,54.7925,56.2779,56.8134,56.4023,14,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,7,12,幸運糖,0,65.5721,65.0385,62.2571,64.2894,64.3108,63.8669,2,3,2
independent_recent,independent_recent,2026-07-01_ShaTin,7,13,勇冠群英,0,61.2287,54.7308,53.976,56.6456,55.8039,55.3658,13,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,7,14,勝萬金,0,62.5202,59.9615,60.5122,60.9981,60.6385,60.5931,6,6,7
independent_recent,independent_recent,2026-07-01_ShaTin,8,1,綫路萬里,0,59.4286,68.7308,62.6481,63.6021,65.0455,64.5983,3,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,8,2,龍之悅,0,60.6287,64.1923,62.6063,62.4756,63.0038,62.9441,4,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,8,3,嵐臣,0,61.8286,66.7308,67.7465,65.4349,66.0551,66.4525,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,8,4,美麗大獎,0,65.8721,60.1346,64.9686,63.6587,62.7323,63.1705,2,4,3
independent_recent,independent_recent,2026-07-01_ShaTin,8,5,玄宇宙,0,62.8202,58.5962,57.3808,59.5994,59.0764,58.6829,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,8,6,盈妮威楓,0,60.0286,59.1731,61.705,60.3022,60.1038,60.4408,6,7,6
independent_recent,independent_recent,2026-07-01_ShaTin,8,7,龍城強將,0,61.3786,62.0385,56.483,59.9668,60.2399,59.4395,7,6,7
independent_recent,independent_recent,2026-07-01_ShaTin,8,8,馬上盈,0,59.7286,64.9615,58.9381,61.2093,62.1079,61.466,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,8,9,澳華發發,0,63.7203,58.8846,55.1734,59.2599,58.7384,57.9399,11,11,12
independent_recent,independent_recent,2026-07-01_ShaTin,8,10,挺秀弘利,0,61.3786,58.8846,59.0598,59.7745,59.436,59.3375,9,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,8,11,智勝攻略,0,60.9286,60.4615,56.1686,59.1864,59.267,58.5998,12,9,11
independent_recent,independent_recent,2026-07-01_ShaTin,8,12,開心旺財,0,63.4202,56.7692,53.3142,57.8351,57.0629,56.2121,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,8,13,錶之無限,0,63.1202,52.9615,63.3761,59.8196,58.1176,59.1719,8,12,9
independent_recent,independent_recent,2026-07-01_ShaTin,8,14,佳運發,0,60.3286,54.8846,53.4207,56.2117,55.5342,55.0424,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,9,1,晉步贏,0,61.0786,53.8462,66.5869,60.504,59.1149,60.6644,10,10,7
independent_recent,independent_recent,2026-07-01_ShaTin,9,2,超拍檔,0,60.6287,55.3077,63.4505,59.7957,58.8147,59.7701,11,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,9,3,嘉應巨昇,0,61.5286,51.4615,59.363,57.4514,55.8454,56.5272,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,9,4,睿智多寶,0,60.3286,63.6538,57.7732,60.5852,61.2246,60.5088,9,7,8
independent_recent,independent_recent,2026-07-01_ShaTin,9,5,賢者威楓,0,63.1202,67.1538,60.3631,63.5457,64.3099,63.4929,2,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,9,6,部族高手,0,61.8286,63.9615,56.1878,60.6594,61.2028,60.1434,8,8,9
independent_recent,independent_recent,2026-07-01_ShaTin,9,7,爆出美麗,0,58.0178,54.8462,60.7556,57.8732,57.2533,57.9812,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,9,8,旌採,0,65.8721,64.0,70.4993,66.7904,66.3242,67.2055,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,9,9,同樣世界,0,63.4202,58.5,67.7735,63.2313,62.2661,63.4111,4,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,9,10,勤德天下,0,61.0786,57.5769,58.6282,59.0948,58.5926,58.5752,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,9,11,幸運威龍,0,63.7203,58.5,59.8792,60.7001,59.9578,59.9037,7,9,10
independent_recent,independent_recent,2026-07-01_ShaTin,9,12,君達得,0,62.1286,62.0385,66.4204,63.529,63.3711,64.0239,3,4,2
independent_recent,independent_recent,2026-07-01_ShaTin,9,13,富裕君子,0,58.65,68.7308,61.2651,62.8815,64.4749,63.8591,5,2,3
independent_recent,independent_recent,2026-07-01_ShaTin,9,14,瀧澤飛駒,0,57.7178,61.9231,63.7685,61.1361,61.6357,62.1227,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,10,1,滿心星,0,58.6178,66.2308,65.7145,63.5205,64.5533,64.8565,4,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,10,2,活力拍檔,0,65.5721,68.2308,64.9532,66.252,66.7158,66.3571,1,1,2
independent_recent,independent_recent,2026-07-01_ShaTin,10,3,一生好彩,0,63.4202,59.9231,66.9693,63.4375,62.7364,63.6185,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,10,4,泰力,0,65.8721,62.8462,69.9358,66.218,65.5783,66.4904,2,3,1
independent_recent,independent_recent,2026-07-01_ShaTin,10,5,元朗精英,0,62.8202,59.5,61.337,61.2192,60.7151,60.8247,7,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,10,6,細水長流,0,63.1202,69.8846,62.2466,65.0836,66.2403,65.4328,3,2,3
independent_recent,independent_recent,2026-07-01_ShaTin,10,7,納百川,0,59.55,65.1154,59.2298,61.2982,62.2366,61.6321,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,10,8,星幻,0,61.5286,52.9231,58.3107,57.5879,56.2605,56.6383,11,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,10,9,一騎絕塵,0,55.4838,56.0481,59.9185,57.15,57.0964,57.7051,12,12,11
independent_recent,independent_recent,2026-07-01_ShaTin,10,10,高山神駒,0,56.0838,57.1154,58.0535,57.0841,57.1905,57.3828,13,11,12
independent_recent,independent_recent,2026-07-01_ShaTin,10,11,亞機拉,0,61.2287,57.9615,57.2807,58.8239,58.4107,58.1452,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,10,12,不同世界,0,55.7838,55.5,56.9546,56.0794,55.9931,56.1971,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,10,13,北斗福星,0,58.9179,57.2308,62.8974,59.682,59.2682,60.0338,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,10,14,三寶進財,0,61.8286,56.7692,63.6508,60.7496,59.8456,60.6248,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,11,1,愛馬善,0,60.1377,56.1818,58.9754,58.4318,57.8111,58.0323,9,8,9
independent_recent,independent_recent,2026-07-01_ShaTin,11,2,財將,0,60.8468,66.9205,55.2682,61.0118,62.2101,60.7659,5,3,5
independent_recent,independent_recent,2026-07-01_ShaTin,11,3,㩒住贏,0,60.4923,63.9545,57.5132,60.6533,61.3297,60.5366,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,11,4,金金小子,0,63.6657,63.2727,59.583,62.1739,62.2444,61.6713,3,2,4
independent_recent,independent_recent,2026-07-01_ShaTin,11,5,弦力寶,0,61.2014,59.4091,68.372,62.994,62.4564,63.7112,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,11,6,關鍵所在,0,61.9105,54.7273,60.0,58.8796,57.7458,58.1775,8,9,7
independent_recent,independent_recent,2026-07-01_ShaTin,11,7,馬達,0,62.6196,61.8182,61.6849,62.041,61.9385,61.8784,4,5,3
independent_recent,independent_recent,2026-07-01_ShaTin,11,8,無敵好瑪,0,64.0203,61.8523,61.3974,62.4235,62.1494,61.9728,2,4,2
independent_recent,independent_recent,2026-07-01_ShaTin,11,9,飛龍在天,0,58.0724,56.9545,57.7739,57.6003,57.4239,57.4909,11,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,11,10,天馬行雲,0,62.265,58.5455,56.2975,59.0363,58.615,58.0918,7,7,8
independent_recent,independent_recent,2026-07-01_ShaTin,11,11,多威心得,0,55.4838,52.8182,54.4807,54.261,53.8501,53.9662,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,11,12,智勝一籌,0,61.5559,53.1818,59.5086,58.0824,56.7547,57.285,10,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,1,1,星球勇士,0,65.8721,62.1684,64.6084,64.2165,63.6411,63.822,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,1,2,全能勇士,0,64.4096,60.5521,62.5215,62.4946,61.9144,62.017,3,3,3
independent_recent,independent_recent,2026-07-04_ShaTin,1,3,禪勝閃亮,0,64.8971,60.5521,59.0517,61.5006,60.971,60.5287,4,4,5
independent_recent,independent_recent,2026-07-04_ShaTin,1,4,奧林比安,0,60.4036,58.717,55.897,58.3394,58.2083,57.701,10,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,1,5,龍騰盛世,0,63.9221,59.342,59.1801,60.815,60.2095,59.9562,5,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,1,6,金鎗寶駒,0,59.9161,58.4045,63.7309,60.6838,60.3047,61.0281,6,5,4
independent_recent,independent_recent,2026-07-04_ShaTin,1,7,機緣燦爛,0,58.05,59.0295,58.9754,58.6849,58.8174,58.8582,9,9,9
independent_recent,independent_recent,2026-07-04_ShaTin,1,8,永福,0,61.5827,63.7118,64.1252,63.1397,63.41,63.5785,2,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,1,9,量子猴王,0,65.3846,60.8333,55.2682,60.4959,60.074,59.0117,7,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,1,10,紫電王,1,60.0,60.0,57.8004,58.9002,58.9002,58.9002,8,8,8
independent_recent,independent_recent,2026-07-04_ShaTin,2,1,明亮光輝,0,55.4838,57.6818,58.8863,57.3504,57.6035,57.8941,11,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,2,2,增旺,0,62.1587,66.1364,63.0156,63.7701,64.4046,64.1354,2,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,2,3,高感,0,61.7686,55.3182,60.5269,59.2048,58.1709,58.6297,6,9,10
independent_recent,independent_recent,2026-07-04_ShaTin,2,4,銳高,0,55.8738,62.0455,56.8576,58.2587,59.2548,58.7852,10,7,9
independent_recent,independent_recent,2026-07-04_ShaTin,2,5,朗日雪峰,0,64.0203,68.9091,63.7309,65.5533,66.3779,65.8456,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,2,6,紅衣財神,0,58.8879,54.7727,62.7343,58.7983,57.9842,58.9727,9,10,8
independent_recent,independent_recent,2026-07-04_ShaTin,2,7,藍爵爺,0,58.4978,62.2727,56.2975,59.0226,59.7252,59.0176,8,6,7
independent_recent,independent_recent,2026-07-04_ShaTin,2,8,神燦金剛,0,60.0,60.0455,60.027,60.0242,60.0309,60.0303,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,2,9,魅力知福,0,60.0,55.5455,73.1034,62.8827,61.7038,64.1147,3,4,3
independent_recent,independent_recent,2026-07-04_ShaTin,2,10,紅旺繽紛,0,63.2403,65.6818,54.3324,61.085,61.7887,60.2083,4,3,4
independent_recent,independent_recent,2026-07-04_ShaTin,2,11,駿先生,0,59.2779,59.0,59.3024,59.1934,59.1463,59.1778,7,8,6
independent_recent,independent_recent,2026-07-04_ShaTin,2,12,萬事得意,0,63.6302,52.5909,55.2682,57.1637,55.602,55.4516,12,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,3,1,日日獎,0,62.9741,57.1818,63.7126,61.2897,60.2995,60.9895,5,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,3,2,多多開心,0,56.1929,56.0455,60.0,57.4127,57.2613,57.8471,11,11,10
independent_recent,independent_recent,2026-07-04_ShaTin,3,3,魅力星,0,60.5318,61.0,69.7143,63.7484,63.5207,64.8512,2,3,2
independent_recent,independent_recent,2026-07-04_ShaTin,3,4,機械騎士,0,58.7815,65.2273,63.3511,62.4529,63.3753,63.4161,4,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,3,5,牛精豪情,0,63.3286,57.4091,60.0,60.2462,59.3703,59.4629,7,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,3,6,萬里雲,0,60.1773,60.8182,56.1231,59.0396,59.2815,58.6093,9,8,9
independent_recent,independent_recent,2026-07-04_ShaTin,3,7,五福星,0,60.8864,56.9545,56.016,57.9526,57.4593,57.122,10,10,11
independent_recent,independent_recent,2026-07-04_ShaTin,3,8,喜行,0,59.136,61.3636,78.3268,66.2748,66.007,68.6629,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,3,9,不勞而獲,0,55.4838,53.7727,51.0039,53.4203,53.2843,52.7834,12,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,3,10,競駿奔騰,0,61.2409,54.6364,62.2044,59.3608,58.2277,59.0327,8,9,8
independent_recent,independent_recent,2026-07-04_ShaTin,3,11,銀亮濠俠,0,55.8383,70.0,56.0123,60.6164,62.9714,61.5813,6,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,3,12,爆熱,0,59.8227,65.5909,65.6,63.6708,64.44,64.7298,3,2,3
independent_recent,independent_recent,2026-07-04_ShaTin,4,1,信心星,0,63.2403,57.55,63.7309,61.5072,60.5423,61.185,4,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,4,2,綠族無限,0,60.9886,52.65,59.672,57.7705,56.4243,57.0607,6,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,4,3,競駿輝煌,0,62.4602,60.6667,69.332,64.1528,63.625,64.8351,2,3,2
independent_recent,independent_recent,2026-07-04_ShaTin,4,4,扶搖勢勁,0,58.83,67.1167,69.1883,65.0444,66.0808,66.8059,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,4,5,興馳千里,0,64.0203,69.1167,58.2752,63.8041,64.845,63.4736,3,2,3
independent_recent,independent_recent,2026-07-04_ShaTin,4,6,巴基之勝,0,58.05,56.4,58.8278,57.7593,57.4583,57.74,7,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,4,7,開心福駒,1,60.0,60.0,60.6277,60.3139,60.3139,60.3139,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,5,1,機械之星,0,60.9286,66.5385,58.1195,61.8621,62.8908,61.9085,5,3,4
independent_recent,independent_recent,2026-07-04_ShaTin,5,2,和光同塵,0,58.1679,55.4231,56.8153,56.8022,56.3897,56.4613,13,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,5,3,自力更生,0,58.6178,54.3846,59.8028,57.6018,56.8567,57.4578,10,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,5,4,卓越蒨鋒,0,62.8202,64.3462,59.3294,62.1653,62.536,61.8597,4,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,5,5,新力好,0,61.5286,59.5769,59.7665,60.2908,60.0241,59.955,7,7,6
independent_recent,independent_recent,2026-07-04_ShaTin,5,6,幸運大夫,0,58.1679,54.7308,58.0919,56.997,56.4266,56.7589,12,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,5,7,抱百嶺,0,61.2287,54.0385,56.4443,57.2376,56.1983,56.1996,11,13,13
independent_recent,independent_recent,2026-07-04_ShaTin,5,8,有情有義,0,57.7178,67.6923,64.1432,63.1839,64.6327,64.599,2,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,5,9,金發盛世,0,63.5702,63.4615,54.2196,60.4174,60.7107,59.319,6,6,8
independent_recent,independent_recent,2026-07-04_ShaTin,5,10,良言一句,0,63.1202,54.4615,47.7423,55.1088,54.1775,52.7367,14,14,14
independent_recent,independent_recent,2026-07-04_ShaTin,5,11,三代至醒,0,59.25,59.8077,60.276,59.7778,59.8366,59.9348,9,8,7
independent_recent,independent_recent,2026-07-04_ShaTin,5,12,共創歡欣,0,62.5202,61.3462,65.3781,63.0814,62.7906,63.3367,3,4,3
independent_recent,independent_recent,2026-07-04_ShaTin,5,13,飛躍成就,0,63.5702,67.3462,71.054,67.3231,67.7033,68.4483,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,5,14,榮耀盛甲,0,65.8721,56.8462,57.054,59.9247,58.7137,58.2936,8,9,9
independent_recent,independent_recent,2026-07-04_ShaTin,6,1,葳莉非凡,0,59.7833,67.5859,63.7126,63.6935,64.8634,64.6725,4,4,3
independent_recent,independent_recent,2026-07-04_ShaTin,6,2,伶俐驫駒,0,62.7202,70.0,60.0,64.2399,65.544,64.408,3,3,4
independent_recent,independent_recent,2026-07-04_ShaTin,6,3,贏得自然,0,59.0178,58.6111,61.5323,59.7203,59.5688,59.9866,7,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,6,4,金玉良言,0,58.5845,63.5354,60.0,60.7064,61.4846,61.2018,6,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,6,5,天福,0,63.1536,55.2778,56.6128,58.3485,57.2535,57.0599,11,11,12
independent_recent,independent_recent,2026-07-04_ShaTin,6,6,砂漿麒星,0,63.5869,56.6768,55.4384,58.5679,57.6873,57.156,10,10,11
independent_recent,independent_recent,2026-07-04_ShaTin,6,7,致力之城,0,64.0203,63.7273,70.6162,66.1211,65.8526,66.8713,2,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,6,8,共同享樂,1,60.0,60.0,79.4173,69.7087,69.7087,69.7087,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,6,9,電子好好,0,55.9171,52.9394,63.3511,57.4024,56.6585,58.0713,12,12,10
independent_recent,independent_recent,2026-07-04_ShaTin,6,10,錶之翠河,1,60.0,60.0,57.6,58.8,58.8,58.8,9,8,8
independent_recent,independent_recent,2026-07-04_ShaTin,6,11,瑤瑤日上,0,60.2167,56.6061,60.0,58.9411,58.3464,58.6749,8,9,9
independent_recent,independent_recent,2026-07-04_ShaTin,6,12,決一劍,0,55.4838,59.4949,70.5382,61.8383,62.0057,63.8627,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,7,1,日出東方,0,64.0203,68.1667,61.1714,64.4528,65.2388,64.3969,2,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,7,2,一舖掂晒,0,60.7286,57.9444,61.6849,60.1194,59.6234,60.0453,6,7,6
independent_recent,independent_recent,2026-07-04_ShaTin,7,4,開心孖寶,0,63.5869,60.6056,62.5215,62.2381,61.7766,61.915,3,3,3
independent_recent,independent_recent,2026-07-04_ShaTin,7,5,添開心,0,62.2869,62.8833,57.2018,60.7908,61.0596,60.2372,4,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,7,6,老鼠斑,0,62.7202,65.7278,69.0284,65.8252,66.1165,66.7619,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,7,7,精益時代,1,60.0,60.0,57.208,58.604,58.604,58.604,9,9,9
independent_recent,independent_recent,2026-07-04_ShaTin,7,8,擅搏,0,63.1536,59.0681,59.4741,60.5655,60.007,59.8636,5,6,7
independent_recent,independent_recent,2026-07-04_ShaTin,7,9,桃花俊,0,55.4838,55.0375,59.93,56.817,56.5945,57.3061,11,11,10
independent_recent,independent_recent,2026-07-04_ShaTin,7,10,鋁主角,0,61.162,56.1208,54.4807,57.2549,56.637,56.1389,10,10,11
independent_recent,independent_recent,2026-07-04_ShaTin,7,11,安定神駒,0,60.2953,57.3,61.5999,59.7318,59.189,59.6842,8,8,8
independent_recent,independent_recent,2026-07-04_ShaTin,7,12,同喜,0,58.1512,65.3389,56.6,60.0298,61.2797,60.3282,7,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,8,1,妙算強人,0,55.6338,54.7692,56.952,55.785,55.597,55.8811,14,14,14
independent_recent,independent_recent,2026-07-04_ShaTin,8,2,紅衣醒目,0,58.6178,69.3462,58.0848,62.0159,63.8221,62.6693,4,3,4
independent_recent,independent_recent,2026-07-04_ShaTin,8,3,創科群英,0,63.7203,61.4615,57.9738,61.0521,60.867,60.2309,6,6,8
independent_recent,independent_recent,2026-07-04_ShaTin,8,4,智多多寶,0,61.5286,56.9231,63.2453,60.5658,59.7409,60.4589,7,8,7
