HorseID,Horse,Venue,Track,Distance,Wins,Starts,Places,Profit,AvgOdds,WinRate,PlaceRate,ROI
J405,展雄威(J405),沙田,Turf,1200,0,3,2,-3.0,28.0,0.0,66.67,-100.0
J413,環球英雄(J413),沙田,Turf,1400,0,3,0,-3.0,10.2,0.0,0.0,-100.0
J418,帥帥友福(J418),沙田,Turf,1400,0,3,0,-3.0,18.67,0.0,0.0,-100.0
J421,仁仁有餘(J421),跑馬地,Turf,1200,0,3,0,-3.0,3.57,0.0,0.0,-100.0
J436,競馬一心(J436),跑馬地,Turf,1200,0,3,0,-3.0,43.0,0.0,0.0,-100.0
J445,非凡豪傑(J445),沙田,Turf,1400,0,3,0,-3.0,11.33,0.0,0.0,-100.0
J454,包裝福星(J454),沙田,Turf,1600,0,3,1,-3.0,18.67,0.0,33.33,-100.0
J456,祥龍駒(J456),跑馬地,Turf,1200,0,3,1,-3.0,6.87,0.0,33.33,-100.0
J481,喜尊龍(J481),沙田,Turf,1600,0,3,2,-3.0,5.73,0.0,66.67,-100.0
J482,千杯(J482),跑馬地,Turf,1000,0,3,0,-3.0,61.0,0.0,0.0,-100.0
J486,超加加(J486),跑馬地,Turf,1650,0,3,1,-3.0,22.0,0.0,33.33,-100.0
J489,凱旋升(J489),沙田,Turf,1200,0,3,0,-3.0,66.33,0.0,0.0,-100.0
J496,歡樂飛駒(J496),跑馬地,Turf,1200,0,3,0,-3.0,29.6,0.0,0.0,-100.0
J499,金玉良言(J499),沙田,Turf,1200,0,3,1,-3.0,57.33,0.0,33.33,-100.0
J501,綫路達飛(J501),沙田,Turf,1200,0,3,0,-3.0,86.67,0.0,0.0,-100.0
J504,飈誌(J504),跑馬地,Turf,1200,0,3,1,-3.0,21.0,0.0,33.33,-100.0
J504,飈誌(J504),跑馬地,Turf,1650,0,3,0,-3.0,22.0,0.0,0.0,-100.0
J511,風火猴王(J511),跑馬地,Turf,1200,0,3,0,-3.0,22.8,0.0,0.0,-100.0
J523,勁者(J523),沙田,Turf,1200,0,3,0,-3.0,34.0,0.0,0.0,-100.0
J531,手到齊來(J531),跑馬地,Turf,1200,0,3,0,-3.0,14.43,0.0,0.0,-100.0
J532,銀亮濠俠(J532),沙田,AWT,1200,0,3,2,-3.0,9.2,0.0,66.67,-100.0
J538,常多笑(J538),跑馬地,Turf,1650,0,3,0,-3.0,85.67,0.0,0.0,-100.0
J542,巧眼光(J542),沙田,Turf,1400,0,3,0,-3.0,21.23,0.0,0.0,-100.0
J546,小皇爺(J546),沙田,Turf,1400,0,3,0,-3.0,25.33,0.0,0.0,-100.0
K004,豐辰(K004),沙田,Turf,2000,0,3,0,-3.0,8.13,0.0,0.0,-100.0
K006,醒目先駒(K006),跑馬地,Turf,1650,0,3,1,-3.0,6.73,0.0,33.33,-100.0
K008,跨境寶馬(K008),沙田,Turf,1200,0,3,2,-3.0,4.93,0.0,66.67,-100.0
K012,浪漫戰神(K012),沙田,AWT,1650,0,3,2,-3.0,5.67,0.0,66.67,-100.0
K014,玩笑(K014),沙田,Turf,1400,0,3,0,-3.0,24.33,0.0,0.0,-100.0
K021,百賀飛駒(K021),沙田,Turf,1600,0,3,1,-3.0,30.0,0.0,33.33,-100.0
K024,拚搏(K024),沙田,Turf,1400,0,3,0,-3.0,41.33,0.0,0.0,-100.0
K025,凌風傲雪(K025),跑馬地,Turf,1200,0,3,1,-3.0,47.0,0.0,33.33,-100.0
K031,紫荊拼搏(K031),沙田,Turf,1600,0,3,0,-3.0,9.33,0.0,0.0,-100.0
K043,拉合爾(K043),沙田,Turf,1000,0,3,2,-3.0,12.63,0.0,66.67,-100.0
K044,問鼎巔峰(K044),沙田,Turf,1400,0,3,0,-3.0,89.33,0.0,0.0,-100.0
K058,實力加(K058),沙田,Turf,1200,0,3,3,-3.0,6.13,0.0,100.0,-100.0
K062,本領輝煌(K062),沙田,AWT,1800,0,3,0,-3.0,26.67,0.0,0.0,-100.0
K067,亮寶(K067),跑馬地,Turf,1200,0,3,1,-3.0,13.23,0.0,33.33,-100.0
K070,旺旺昇叻(K070),跑馬地,Turf,1200,0,3,0,-3.0,60.67,0.0,0.0,-100.0
K076,膨才(K076),沙田,Turf,1400,0,3,0,-3.0,51.0,0.0,0.0,-100.0
K076,膨才(K076),沙田,Turf,1600,0,3,0,-3.0,24.33,0.0,0.0,-100.0
K079,龍之邦(K079),沙田,Turf,1400,0,3,0,-3.0,85.0,0.0,0.0,-100.0
K082,米奇(K082),沙田,Turf,1400,0,3,0,-3.0,13.67,0.0,0.0,-100.0
K086,八駿福昇(K086),跑馬地,Turf,1200,0,3,0,-3.0,25.67,0.0,0.0,-100.0
K089,猛將兄(K089),沙田,AWT,1200,0,3,0,-3.0,12.4,0.0,0.0,-100.0
K093,星價(K093),沙田,Turf,1800,0,3,0,-3.0,105.67,0.0,0.0,-100.0
K096,鬥志波(K096),沙田,Turf,1600,0,3,0,-3.0,11.93,0.0,0.0,-100.0
K098,火焰閃爍(K098),沙田,Turf,1800,0,3,0,-3.0,8.07,0.0,0.0,-100.0
K098,火焰閃爍(K098),沙田,Turf,2000,0,3,1,-3.0,13.63,0.0,33.33,-100.0
K104,暴風一族(K104),沙田,Turf,1400,0,3,0,-3.0,82.0,0.0,0.0,-100.0
K105,鋁神(K105),沙田,Turf,1400,0,3,0,-3.0,24.53,0.0,0.0,-100.0
K106,友得盈(K106),跑馬地,Turf,1200,0,3,1,-3.0,18.8,0.0,33.33,-100.0
K111,盛勢威楓(K111),跑馬地,Turf,1200,0,3,0,-3.0,52.0,0.0,0.0,-100.0
K113,科創世紀(K113),跑馬地,Turf,1200,0,3,0,-3.0,23.0,0.0,0.0,-100.0
K116,嘉冠王(K116),沙田,Turf,1200,0,3,1,-3.0,27.37,0.0,33.33,-100.0
K117,長峰小子(K117),沙田,Turf,1400,0,3,0,-3.0,82.33,0.0,0.0,-100.0
K121,金快飛飛(K121),沙田,Turf,1400,0,3,0,-3.0,32.67,0.0,0.0,-100.0
K135,有色光輝(K135),跑馬地,Turf,1650,0,3,0,-3.0,24.33,0.0,0.0,-100.0
K139,友運行(K139),跑馬地,Turf,1200,0,3,0,-3.0,94.33,0.0,0.0,-100.0
K148,增旺(K148),沙田,Turf,1200,0,3,1,-3.0,8.03,0.0,33.33,-100.0
K148,增旺(K148),沙田,Turf,1400,0,3,1,-3.0,9.97,0.0,33.33,-100.0
K148,增旺(K148),跑馬地,Turf,1200,0,3,0,-3.0,14.67,0.0,0.0,-100.0
K152,威力非凡(K152),沙田,Turf,1600,0,3,0,-3.0,23.67,0.0,0.0,-100.0
K154,關鍵所在(K154),跑馬地,Turf,1200,0,3,1,-3.0,19.3,0.0,33.33,-100.0
K156,奔放(K156),沙田,Turf,2000,0,3,2,-3.0,4.33,0.0,66.67,-100.0
K171,萬事得意(K171),跑馬地,Turf,1200,0,3,0,-3.0,67.33,0.0,0.0,-100.0
K174,佛亮老撾(K174),跑馬地,Turf,1200,0,3,2,-3.0,8.17,0.0,66.67,-100.0
K181,牛精豪情(K181),沙田,Turf,1200,0,3,0,-3.0,55.0,0.0,0.0,-100.0
K189,首駿(K189),沙田,Turf,1400,0,3,0,-3.0,16.17,0.0,0.0,-100.0
K192,大回報(K192),沙田,Turf,1400,0,3,1,-3.0,23.67,0.0,33.33,-100.0
K192,大回報(K192),跑馬地,Turf,1200,0,3,0,-3.0,42.57,0.0,0.0,-100.0
K194,大快步(K194),沙田,Turf,1400,0,3,0,-3.0,128.0,0.0,0.0,-100.0
K200,十力(K200),沙田,AWT,1650,0,3,0,-3.0,52.67,0.0,0.0,-100.0
K200,十力(K200),沙田,AWT,1800,0,3,0,-3.0,25.67,0.0,0.0,-100.0
K203,龍城精將(K203),沙田,Turf,1600,0,3,0,-3.0,40.73,0.0,0.0,-100.0
K204,光年程祥(K204),沙田,AWT,1200,0,3,2,-3.0,13.87,0.0,66.67,-100.0
K209,大浪園田(K209),跑馬地,Turf,1650,0,3,0,-3.0,40.33,0.0,0.0,-100.0
K211,贏得爽(K211),跑馬地,Turf,1650,0,3,0,-3.0,39.67,0.0,0.0,-100.0
K215,星光快驅(K215),跑馬地,Turf,1200,0,3,1,-3.0,9.0,0.0,33.33,-100.0
K219,勁駿齊心(K219),跑馬地,Turf,1200,0,3,0,-3.0,78.33,0.0,0.0,-100.0
K226,龍文鞭影(K226),跑馬地,Turf,1800,0,3,2,-3.0,3.83,0.0,66.67,-100.0
K230,海洋帝君(K230),跑馬地,Turf,1200,0,3,0,-3.0,40.0,0.0,0.0,-100.0
K239,順善寶(K239),沙田,AWT,1200,0,3,0,-3.0,5.2,0.0,0.0,-100.0
K240,凱旋王者(K240),沙田,Turf,1400,0,3,0,-3.0,9.0,0.0,0.0,-100.0
K252,安可(K252),沙田,Turf,2000,0,3,1,-3.0,16.9,0.0,33.33,-100.0
K256,自然動力(K256),沙田,Turf,1600,0,3,0,-3.0,73.0,0.0,0.0,-100.0
K260,超開心(K260),沙田,Turf,1200,0,3,0,-3.0,103.0,0.0,0.0,-100.0
K264,廚神(K264),沙田,Turf,1200,0,3,0,-3.0,118.0,0.0,0.0,-100.0
K268,好多利高(K268),沙田,Turf,1200,0,3,0,-3.0,36.0,0.0,0.0,-100.0
K268,好多利高(K268),跑馬地,Turf,1200,0,3,0,-3.0,36.67,0.0,0.0,-100.0
K271,有盈勇士(K271),沙田,Turf,1200,0,3,0,-3.0,29.33,0.0,0.0,-100.0
K275,非凡時刻(K275),沙田,Turf,1400,0,3,0,-3.0,9.03,0.0,0.0,-100.0
K276,花香月明(K276),沙田,Turf,1200,0,3,0,-3.0,48.33,0.0,0.0,-100.0
K279,萬里雲(K279),沙田,Turf,1200,0,3,0,-3.0,51.33,0.0,0.0,-100.0
K280,天蓬貓(K280),沙田,Turf,1400,0,3,0,-3.0,7.8,0.0,0.0,-100.0
K284,飛來霸(K284),跑馬地,Turf,1000,0,3,0,-3.0,33.67,0.0,0.0,-100.0
K289,本能(K289),沙田,Turf,1200,0,3,0,-3.0,88.0,0.0,0.0,-100.0
K291,渾身解數(K291),跑馬地,Turf,1200,0,3,0,-3.0,39.0,0.0,0.0,-100.0
K295,精算奕然(K295),跑馬地,Turf,1000,0,3,1,-3.0,30.0,0.0,33.33,-100.0
K300,家樂寶駒(K300),沙田,Turf,1600,0,3,0,-3.0,43.33,0.0,0.0,-100.0
K301,寶成智好(K301),跑馬地,Turf,1200,0,3,2,-3.0,8.87,0.0,66.67,-100.0
K305,林寶精神(K305),跑馬地,Turf,1650,0,3,1,-3.0,3.67,0.0,33.33,-100.0
K313,幸運派彩(K313),沙田,Turf,1800,0,3,0,-3.0,28.33,0.0,0.0,-100.0
K316,快活同盟(K316),沙田,Turf,1200,0,3,0,-3.0,133.67,0.0,0.0,-100.0
K319,創科群英(K319),沙田,Turf,1400,0,3,0,-3.0,25.17,0.0,0.0,-100.0
K342,合夥飛馳(K342),跑馬地,Turf,1200,0,3,0,-3.0,63.33,0.0,0.0,-100.0
K358,士登(K358),沙田,Turf,1200,0,3,0,-3.0,21.0,0.0,0.0,-100.0
K366,顏色勇士(K366),跑馬地,Turf,1650,0,3,0,-3.0,65.0,0.0,0.0,-100.0
K369,晒冷(K369),沙田,Turf,1400,0,3,1,-3.0,18.93,0.0,33.33,-100.0
K374,滿洛城(K374),沙田,Turf,1600,0,3,1,-3.0,54.03,0.0,33.33,-100.0
K377,不勞而獲(K377),沙田,Turf,1000,0,3,0,-3.0,23.0,0.0,0.0,-100.0
K377,不勞而獲(K377),沙田,Turf,1200,0,3,0,-3.0,50.0,0.0,0.0,-100.0
K384,鬆啲(K384),跑馬地,Turf,1650,0,3,0,-3.0,67.67,0.0,0.0,-100.0
K385,君子傳承(K385),沙田,Turf,1800,0,3,1,-3.0,5.6,0.0,33.33,-100.0
K387,智多多寶(K387),沙田,Turf,1600,0,3,0,-3.0,33.0,0.0,0.0,-100.0
K387,智多多寶(K387),沙田,Turf,1800,0,3,0,-3.0,32.0,0.0,0.0,-100.0
K387,智多多寶(K387),沙田,Turf,2000,0,3,1,-3.0,10.9,0.0,33.33,-100.0
K388,開心菓(K388),沙田,Turf,1200,0,3,0,-3.0,41.33,0.0,0.0,-100.0
K391,小魔怪(K391),沙田,Turf,1000,0,3,1,-3.0,32.0,0.0,33.33,-100.0
K393,敬蝦王(K393),沙田,Turf,1400,0,3,0,-3.0,90.0,0.0,0.0,-100.0
K397,揀馬之皇(K397),跑馬地,Turf,1650,0,3,0,-3.0,109.0,0.0,0.0,-100.0
K398,大千雄心(K398),沙田,Turf,1800,0,3,2,-3.0,4.0,0.0,66.67,-100.0
K399,喜行(K399),沙田,AWT,1200,0,3,2,-3.0,29.0,0.0,66.67,-100.0
K400,友瑩亮(K400),沙田,Turf,1200,0,3,0,-3.0,26.8,0.0,0.0,-100.0
K408,精彩福星(K408),跑馬地,Turf,1000,0,3,1,-3.0,12.7,0.0,33.33,-100.0
K414,明月清風(K414),跑馬地,Turf,1200,0,3,0,-3.0,59.33,0.0,0.0,-100.0
K416,有情有義(K416),沙田,Turf,1200,0,3,1,-3.0,16.73,0.0,33.33,-100.0
K417,機不可失(K417),跑馬地,Turf,1200,0,3,2,-3.0,15.2,0.0,66.67,-100.0
K421,勇敢孖寶(K421),沙田,Turf,1200,0,3,0,-3.0,39.0,0.0,0.0,-100.0
K423,紅衣財神(K423),沙田,Turf,1200,0,3,0,-3.0,59.33,0.0,0.0,-100.0
K425,銀光奔騰(K425),沙田,Turf,1400,0,3,0,-3.0,179.33,0.0,0.0,-100.0
K429,過關勇士(K429),跑馬地,Turf,1200,0,3,1,-3.0,7.77,0.0,33.33,-100.0
K435,真叻仔(K435),沙田,Turf,1400,0,3,0,-3.0,113.33,0.0,0.0,-100.0
K435,真叻仔(K435),跑馬地,Turf,1650,0,3,1,-3.0,12.77,0.0,33.33,-100.0
K438,嵐臣(K438),沙田,Turf,1200,0,3,0,-3.0,67.0,0.0,0.0,-100.0
K443,好運年(K443),沙田,Turf,1600,0,3,1,-3.0,13.33,0.0,33.33,-100.0
K456,嘉嘉友福(K456),沙田,Turf,1200,0,3,0,-3.0,19.0,0.0,0.0,-100.0
K458,佰勝金龍(K458),沙田,Turf,1800,0,3,0,-3.0,118.67,0.0,0.0,-100.0
K465,競駿傳奇(K465),沙田,Turf,1400,0,3,0,-3.0,94.67,0.0,0.0,-100.0
K477,加州熱浪(K477),沙田,Turf,1600,0,3,0,-3.0,30.43,0.0,0.0,-100.0
K479,巴閉王(K479),沙田,Turf,1000,0,3,0,-3.0,55.0,0.0,0.0,-100.0
K479,巴閉王(K479),跑馬地,Turf,1000,0,3,1,-3.0,20.7,0.0,33.33,-100.0
K480,豐功偉績(K480),跑馬地,Turf,1200,0,3,0,-3.0,26.0,0.0,0.0,-100.0
K481,挺秀弘利(K481),沙田,Turf,1200,0,3,0,-3.0,117.0,0.0,0.0,-100.0
K483,飛越晨曦(K483),沙田,Turf,1200,0,3,0,-3.0,109.0,0.0,0.0,-100.0
K490,家傳之寶(K490),沙田,Turf,1400,0,3,0,-3.0,147.67,0.0,0.0,-100.0
K495,不羈(K495),沙田,Turf,1200,0,3,0,-3.0,86.33,0.0,0.0,-100.0
K502,我最好(K502),沙田,Turf,1200,0,3,0,-3.0,75.0,0.0,0.0,-100.0
K503,靖哥哥(K503),跑馬地,Turf,1200,0,3,1,-3.0,57.33,0.0,33.33,-100.0
K505,事事感恩(K505),沙田,Turf,1200,0,3,1,-3.0,73.67,0.0,33.33,-100.0
K510,金蘭兄弟(K510),沙田,AWT,1200,0,3,0,-3.0,92.67,0.0,0.0,-100.0
K513,六三千里(K513),跑馬地,Turf,1000,0,3,0,-3.0,86.33,0.0,0.0,-100.0
K515,團長好(K515),跑馬地,Turf,1200,0,3,1,-3.0,98.33,0.0,33.33,-100.0
K517,方圓星(K517),沙田,Turf,1200,0,3,0,-3.0,179.0,0.0,0.0,-100.0
K520,陶夢成真(K520),沙田,Turf,1200,0,3,0,-3.0,22.33,0.0,0.0,-100.0
K523,海王(K523),沙田,Turf,1200,0,3,0,-3.0,99.0,0.0,0.0,-100.0
K523,海王(K523),沙田,Turf,1400,0,3,1,-3.0,113.0,0.0,33.33,-100.0
K524,保羅輝煌(K524),沙田,Turf,1400,0,3,0,-3.0,55.33,0.0,0.0,-100.0
K534,君子(K534),沙田,Turf,1400,0,3,0,-3.0,160.0,0.0,0.0,-100.0
K536,八心之星(K536),跑馬地,Turf,1650,0,3,1,-3.0,19.47,0.0,33.33,-100.0
K539,趣盈(K539),沙田,Turf,1400,0,3,0,-3.0,132.0,0.0,0.0,-100.0
K544,旭能精英(K544),沙田,AWT,1650,0,3,0,-3.0,176.33,0.0,0.0,-100.0
K567,驍將(K567),沙田,Turf,1200,0,3,0,-3.0,121.33,0.0,0.0,-100.0
K576,幸運風彩(K576),沙田,Turf,1200,0,3,1,-3.0,20.67,0.0,33.33,-100.0
K576,幸運風彩(K576),沙田,Turf,1400,0,3,0,-3.0,15.67,0.0,0.0,-100.0
K581,辣得快(K581),沙田,Turf,1000,0,3,1,-3.0,23.33,0.0,33.33,-100.0
K582,八仟好運(K582),沙田,Turf,1200,0,3,1,-3.0,13.33,0.0,33.33,-100.0
L005,明亮光輝(L005),沙田,Turf,1400,0,3,0,-3.0,20.33,0.0,0.0,-100.0
L009,萬里鵬躍(L009),跑馬地,Turf,1200,0,3,0,-3.0,128.0,0.0,0.0,-100.0
L011,魅力知願(L011),沙田,Turf,1200,0,3,0,-3.0,79.0,0.0,0.0,-100.0
L012,縱橫大兄(L012),沙田,Turf,1000,0,3,1,-3.0,7.6,0.0,33.33,-100.0
L026,金運齊來(L026),沙田,Turf,1200,0,3,0,-3.0,98.67,0.0,0.0,-100.0
L031,蹺妙(L031),沙田,Turf,1200,0,3,0,-3.0,72.67,0.0,0.0,-100.0
L034,領袖勁力(L034),沙田,Turf,1200,0,3,0,-3.0,153.0,0.0,0.0,-100.0
L041,幸運糖(L041),沙田,Turf,1000,0,3,2,-3.0,29.93,0.0,66.67,-100.0
L050,快樂神駒(L050),沙田,Turf,1200,0,3,1,-3.0,8.33,0.0,33.33,-100.0
L052,好好戀愛(L052),跑馬地,Turf,1200,0,3,0,-3.0,6.03,0.0,0.0,-100.0
L057,財富非凡(L057),沙田,Turf,1200,0,3,0,-3.0,109.67,0.0,0.0,-100.0
L074,星威心得(L074),跑馬地,Turf,1200,0,3,0,-3.0,100.67,0.0,0.0,-100.0
L082,金獅大俠(L082),沙田,Turf,1200,0,3,0,-3.0,70.67,0.0,0.0,-100.0
L083,應龍飛影(L083),沙田,Turf,1000,0,3,0,-3.0,29.37,0.0,0.0,-100.0
L087,華麗再贏(L087),沙田,Turf,1400,0,3,0,-3.0,53.67,0.0,0.0,-100.0
L100,錶之無限(L100),沙田,Turf,1200,0,3,0,-3.0,143.0,0.0,0.0,-100.0
L109,川河耀駒(L109),沙田,Turf,1600,0,3,0,-3.0,36.33,0.0,0.0,-100.0
L110,極光之子(L110),沙田,Turf,2000,0,3,0,-3.0,17.67,0.0,0.0,-100.0
L112,包裝戰仕(L112),沙田,Turf,1800,0,3,0,-3.0,16.13,0.0,0.0,-100.0
L115,莊家班(L115),跑馬地,Turf,1200,0,3,0,-3.0,61.67,0.0,0.0,-100.0
L118,共創歡欣(L118),沙田,Turf,1200,0,3,0,-3.0,72.67,0.0,0.0,-100.0
L119,電子好好(L119),沙田,Turf,1000,0,3,0,-3.0,84.33,0.0,0.0,-100.0
L121,傑出雷霆(L121),沙田,Turf,1200,0,3,2,-3.0,10.13,0.0,66.67,-100.0
L125,幸運威龍(L125),沙田,Turf,1400,0,3,0,-3.0,16.0,0.0,0.0,-100.0
L142,烈焰光芒(L142),沙田,Turf,1200,0,3,1,-3.0,4.93,0.0,33.33,-100.0
L144,頑童(L144),跑馬地,Turf,1200,0,3,0,-3.0,63.33,0.0,0.0,-100.0
L161,創寶駒(L161),沙田,Turf,1400,0,3,2,-3.0,4.27,0.0,66.67,-100.0
L163,萬事勝利(L163),沙田,Turf,1400,0,3,0,-3.0,103.67,0.0,0.0,-100.0
L163,萬事勝利(L163),沙田,Turf,1600,0,3,0,-3.0,54.67,0.0,0.0,-100.0
L201,領航多福(L201),沙田,Turf,1000,0,3,0,-3.0,32.33,0.0,0.0,-100.0
L238,北斗福星(L238),沙田,Turf,1600,0,3,0,-3.0,22.67,0.0,0.0,-100.0
L259,無比小子(L259),沙田,Turf,1200,0,3,0,-3.0,84.67,0.0,0.0,-100.0
J397,金鑽精靈(J397),沙田,Turf,1600,2,2,2,15.8,8.9,100.0,100.0,790.0
J514,勁沙塵(J514),沙田,Turf,1400,2,2,2,4.8,3.4,100.0,100.0,240.0
K157,勁勇皇駒(K157),沙田,Turf,1400,2,2,2,38.1,20.05,100.0,100.0,1905.0
K192,大回報(K192),沙田,Turf,1600,2,2,2,14.6,8.3,100.0,100.0,730.0
K296,白鷺金剛(K296),沙田,Turf,1400,2,2,2,2.3,2.15,100.0,100.0,115.0
K302,天天友福(K302),跑馬地,Turf,1200,2,2,2,89.5,45.75,100.0,100.0,4475.0
L003,俏眼光(L003),跑馬地,Turf,1200,2,2,2,11.3,6.65,100.0,100.0,565.0
E403,荃程路通(E403),沙田,Turf,1400,1,2,1,9.0,10.45,50.0,50.0,450.0
G463,年年友福(G463),沙田,AWT,1800,1,2,1,1.9,9.95,50.0,50.0,95.0
H092,八駿巨昇(H092),跑馬地,Turf,1000,1,2,2,2.4000000000000004,5.7,50.0,100.0,120.0
H113,亞機拉(H113),跑馬地,Turf,1200,1,2,1,7.800000000000001,9.7,50.0,50.0,390.0
H173,焦點(H173),跑馬地,Turf,1650,1,2,1,3.0,7.5,50.0,50.0,150.0
H180,駿先生(H180),沙田,Turf,1600,1,2,1,6.699999999999999,14.85,50.0,50.0,335.0
H213,富喜來(H213),跑馬地,Turf,2200,1,2,2,7.4,10.7,50.0,100.0,370.0
H215,喜蓮勇感(H215),跑馬地,Turf,1650,1,2,1,5.1,5.55,50.0,50.0,255.0
H216,鈦易搵(H216),跑馬地,Turf,1650,1,2,1,43.0,29.0,50.0,50.0,2150.0
H219,快路(H219),跑馬地,Turf,1800,1,2,1,14.0,14.0,50.0,50.0,700.0
H297,快樂奇兵(H297),跑馬地,Turf,1200,1,2,2,5.4,8.3,50.0,100.0,270.0
H339,瀧澤飛駒(H339),沙田,Turf,1600,1,2,1,7.0,12.0,50.0,50.0,350.0
H354,精算特殊(H354),沙田,Turf,1800,1,2,1,10.0,12.5,50.0,50.0,500.0
H383,春風萬里(H383),跑馬地,Turf,1800,1,2,1,4.9,7.6,50.0,50.0,245.0
H394,糖不甩(H394),沙田,Turf,1400,1,2,1,3.5,9.75,50.0,50.0,175.0
H430,城中勇士(H430),沙田,Turf,1200,1,2,1,3.8,5.45,50.0,50.0,190.0
J060,舞林寶典(J060),跑馬地,Turf,1200,1,2,1,1.1,7.05,50.0,50.0,55.0
J092,仁心星(J092),沙田,Turf,1400,1,2,1,13.0,19.0,50.0,50.0,650.0
J219,飲杯(J219),跑馬地,Turf,1200,1,2,1,3.0,29.5,50.0,50.0,150.0
J225,一定掂(J225),沙田,Turf,1400,1,2,1,3.9000000000000004,6.9,50.0,50.0,195.0
J255,紅旺繽紛(J255),沙田,Turf,1200,1,2,1,4.6,7.9,50.0,50.0,230.0
J260,一起美麗(J260),跑馬地,Turf,1650,1,2,2,3.0,6.15,50.0,100.0,150.0
J309,東方寶寶(J309),跑馬地,Turf,1200,1,2,1,5.8,8.7,50.0,50.0,290.0
J357,錶之宇宙(J357),沙田,Turf,1600,1,2,1,2.9,8.95,50.0,50.0,145.0
J366,風采人生(J366),跑馬地,Turf,1000,1,2,1,13.0,8.85,50.0,50.0,650.0
J396,富國兄弟(J396),沙田,Turf,1400,1,2,1,29.0,20.5,50.0,50.0,1450.0
J459,鐵甲驌龍(J459),沙田,Turf,1600,1,2,1,11.0,12.5,50.0,50.0,550.0
J488,北地烈馬(J488),沙田,Turf,1200,1,2,1,1.4,10.7,50.0,50.0,70.0
J509,祥勝將軍(J509),跑馬地,Turf,1800,1,2,2,-0.30000000000000004,2.35,50.0,100.0,-15.0
J517,康樂高球(J517),沙田,Turf,1600,1,2,1,2.5999999999999996,3.8,50.0,50.0,130.0
J533,開心宇宙(J533),沙田,AWT,1800,1,2,1,5.0,11.0,50.0,50.0,250.0
K022,譽友駿駒(K022),跑馬地,Turf,1200,1,2,1,7.199999999999999,6.9,50.0,50.0,360.0
K026,天賜喜(K026),沙田,Turf,1200,1,2,2,3.3,6.75,50.0,100.0,165.0
K056,志滿同行(K056),跑馬地,Turf,1200,1,2,2,0.2999999999999998,2.85,50.0,100.0,15.0
K086,八駿福昇(K086),沙田,AWT,1200,1,2,1,8.0,10.5,50.0,50.0,400.0
K104,暴風一族(K104),沙田,Turf,1200,1,2,1,13.0,13.5,50.0,50.0,650.0
K105,鋁神(K105),沙田,Turf,1200,1,2,1,1.4,11.7,50.0,50.0,70.0
K107,觀眾之力(K107),沙田,AWT,1200,1,2,1,11.0,9.6,50.0,50.0,550.0
K136,笑喜喜(K136),沙田,Turf,1400,1,2,1,1.7999999999999998,3.1,50.0,50.0,90.0
K141,時時歡欣(K141),沙田,AWT,1200,1,2,2,1.9,4.85,50.0,100.0,95.0
K165,馬達(K165),跑馬地,Turf,1200,1,2,2,13.0,11.65,50.0,100.0,650.0
K173,翠紅(K173),沙田,Turf,1000,1,2,2,4.1,5.05,50.0,100.0,205.0
K173,翠紅(K173),跑馬地,Turf,1200,1,2,1,1.5,4.5,50.0,50.0,75.0
K178,競駿良駒(K178),跑馬地,Turf,1800,1,2,1,29.0,19.65,50.0,50.0,1450.0
K180,金金小子(K180),沙田,Turf,1000,1,2,1,-0.6000000000000001,2.0,50.0,50.0,-30.0
K186,蓮冠皇(K186),跑馬地,Turf,1200,1,2,2,4.2,4.7,50.0,100.0,210.0
K226,龍文鞭影(K226),跑馬地,Turf,1650,1,2,1,6.699999999999999,6.8,50.0,50.0,335.0
K235,大愛無疆(K235),沙田,Turf,1000,1,2,1,2.4000000000000004,5.65,50.0,50.0,120.0
K246,小鳥天堂(K246),沙田,Turf,1600,1,2,1,3.4000000000000004,6.25,50.0,50.0,170.0
K254,同益善(K254),沙田,Turf,2000,1,2,1,1.2999999999999998,9.15,50.0,50.0,65.0
K297,葳莉非凡(K297),沙田,Turf,1200,1,2,2,2.4000000000000004,4.15,50.0,100.0,120.0
K305,林寶精神(K305),沙田,Turf,1600,1,2,1,5.1,5.75,50.0,50.0,255.0
K310,領航君子(K310),跑馬地,Turf,1000,1,2,1,20.0,19.0,50.0,50.0,1000.0
K411,飛龍在天(K411),跑馬地,Turf,1200,1,2,1,0.5,3.95,50.0,50.0,25.0
K489,一世美麗(K489),沙田,Turf,1600,1,2,1,0.8999999999999999,3.45,50.0,50.0,45.0
K533,興馳千里(K533),沙田,Turf,1200,1,2,2,2.7,7.85,50.0,100.0,135.0
K554,活力拍檔(K554),沙田,Turf,1600,1,2,2,3.4000000000000004,6.0,50.0,100.0,170.0
K582,八仟好運(K582),沙田,Turf,1000,1,2,1,33.0,22.35,50.0,50.0,1650.0
K586,馬寶寶(K586),沙田,Turf,1200,1,2,1,27.0,17.85,50.0,50.0,1350.0
L013,包裝明將(L013),沙田,Turf,1000,1,2,1,4.4,4.4,50.0,50.0,220.0
L039,贏玥(L039),跑馬地,Turf,1650,1,2,1,4.2,11.1,50.0,50.0,210.0
L071,幸運奇兵(L071),沙田,Turf,1400,1,2,1,0.0,1.85,50.0,50.0,0.0
L080,數字天文(L080),沙田,Turf,1800,1,2,1,-0.30000000000000004,2.75,50.0,50.0,-15.0
L105,一舖掂晒(L105),沙田,Turf,1000,1,2,1,68.0,69.5,50.0,50.0,3400.0
