date,meeting_name,race_number,horse_number,race_key,horse_name,finish_pos,is_win,is_top3,current_live_recomputed_ability,probability_matrix,matrix_rank,probability_hybrid,ml_rank_score,hybrid_rank_score,hybrid_rank,rank_change,entered_top2,left_top2,rank3_placegetter_entered_top2,period
2026-06-10,2026-06-10_HappyValley,2,7,2026-06-10::2026-06-10_HappyValley::R2,準希望,2,0,1,69.271963,0.19064174495695257,2,0.18818231165042168,0.010737762443851915,0.8700000069271964,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,11,2026-06-10::2026-06-10_HappyValley::R2,多利神駒,10,0,0,68.44176800000001,0.1682810583800516,3,0.16848728693059564,0.09077118271642212,0.8300000068441769,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,1,2026-06-10::2026-06-10_HappyValley::R2,高高至高,1,1,1,65.464349,0.10588707921454067,4,0.10623102503968504,-0.25501979626482457,0.6700000065464349,4,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,8,2026-06-10::2026-06-10_HappyValley::R2,怪獸波士,4,0,0,62.381465999999996,0.06430834076415412,6,0.07631359447542062,-0.221523323444355,0.5600000062381466,5,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,12,2026-06-10::2026-06-10_HappyValley::R2,極速滿貫,9,0,0,63.132567,0.07271458114846897,5,0.0654812683759983,-0.4912681440262646,0.5100000063132567,6,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,2,2026-06-10::2026-06-10_HappyValley::R2,驍將,6,0,0,61.993128,0.06033342029349556,7,0.0465400791445257,-0.35402865729080657,0.4000000061993128,7,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,6,2026-06-10::2026-06-10_HappyValley::R2,得意佳作,3,0,1,61.675625,0.05725913654190113,8,0.0410522422829203,-0.342310470168194,0.3600000061675625,8,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,3,2026-06-10::2026-06-10_HappyValley::R2,巴閉仔,7,0,0,61.49243899999999,0.05555428325479513,9,0.024726098731195287,-0.5606230697249003,0.2000000061492439,9,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,2,10,2026-06-10::2026-06-10_HappyValley::R2,寶成智星,8,0,0,58.29700199999999,0.03262259941586525,10,0.017956025141153083,-0.6384745683761573,0.1000000058297002,10,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,9,2026-06-10::2026-06-10_HappyValley::R3,良駒好友,6,0,0,69.17017899999999,0.15102780297747367,1,0.23908872107085108,0.05991657492057389,1.0000000069170178,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,7,2026-06-10::2026-06-10_HappyValley::R3,豪邁先登,8,0,0,68.619343,0.1390382417976677,2,0.18006951845151375,-0.09657655211229797,0.891666673528601,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,12,2026-06-10::2026-06-10_HappyValley::R3,旭能精英,5,0,0,67.793595,0.12260823781813543,3,0.1072904399857518,-0.4441272966275561,0.7083333401126929,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,3,2026-06-10::2026-06-10_HappyValley::R3,牛精新星,4,0,0,65.64046200000001,0.08758407559621909,6,0.08591707175804093,-0.10211598340369223,0.6333333398973795,4,2,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,6,2026-06-10::2026-06-10_HappyValley::R3,棉棉日上,7,0,0,66.15696100000001,0.09503936122722491,4,0.08379777587935172,-0.44867379096136184,0.625000006615696,5,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,5,2026-06-10::2026-06-10_HappyValley::R3,勝多多,3,0,1,64.55902400000001,0.07368585020830208,7,0.06677621811624919,-0.190994665158846,0.5500000064559024,6,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,8,2026-06-10::2026-06-10_HappyValley::R3,風火猴王,1,1,1,65.80379099999999,0.08988165305675205,5,0.06029519447118019,-0.5545804550448337,0.5166666732470457,7,-2,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,10,2026-06-10::2026-06-10_HappyValley::R3,銀刺勇士,12,0,0,63.881514,0.06605487569921067,9,0.058769759202487906,-0.06045795587098525,0.5083333397214848,8,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,11,2026-06-10::2026-06-10_HappyValley::R3,友得盈,2,0,1,63.959816,0.06689737565800644,8,0.047813706190308745,-0.44056830203973124,0.4416666730626483,9,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,2,2026-06-10::2026-06-10_HappyValley::R3,縱橫天下,9,0,0,60.407782999999995,0.037334141045037045,11,0.0298505858674218,-0.20825260895443187,0.291666672707445,10,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,4,2026-06-10::2026-06-10_HappyValley::R3,良言一句,11,0,0,61.116454,0.041990753021409796,10,0.02230588914598258,-0.6300906132833651,0.2000000061116454,11,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,3,1,2026-06-10::2026-06-10_HappyValley::R3,新力好,10,0,0,58.864369,0.028857631894561198,12,0.018025119860860295,-0.46510897454925926,0.13333333921977022,12,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,3,2026-06-10::2026-06-10_HappyValley::R4,鴻圖新星,1,1,1,73.160239,0.2156188310653347,1,0.22679876412001354,0.5326279542376904,1.000000007316024,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,2,2026-06-10::2026-06-10_HappyValley::R4,紅錢到,4,0,0,69.705468,0.13280645004475103,2,0.18267413320952838,0.47415575853757197,0.9166666736372134,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,8,2026-06-10::2026-06-10_HappyValley::R4,天火同人,3,0,1,69.030854,0.12014035907327274,3,0.1264034725567849,-0.05005207748130864,0.7833333402364189,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,5,2026-06-10::2026-06-10_HappyValley::R4,美麗登場,2,0,1,68.68179,0.11400016207113521,4,0.12343353254866646,0.4286704175443265,0.7750000068681789,4,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,1,2026-06-10::2026-06-10_HappyValley::R4,凝聚美麗,5,0,0,66.34327199999998,0.07949067639351881,6,0.08150064791322599,0.009581677848107659,0.6333333399676605,5,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,12,2026-06-10::2026-06-10_HappyValley::R4,萬眾開心,7,0,0,67.744402,0.09883627045816115,5,0.0617512697690029,-0.48013373166396506,0.5416666734411069,6,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,10,2026-06-10::2026-06-10_HappyValley::R4,福進,6,0,0,64.27629300000001,0.05718588342368827,7,0.05867808089475229,-0.1112119887198139,0.5250000064276293,7,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,6,2026-06-10::2026-06-10_HappyValley::R4,乾坤圈,12,0,0,63.911633,0.05391381142964394,8,0.04535592232168606,-0.18912148983124893,0.44166667305783003,8,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,4,2026-06-10::2026-06-10_HappyValley::R4,老鼠斑,8,0,0,63.236142,0.048312455677403,9,0.03230095726773567,-0.38013125138455206,0.3333333396569475,9,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,7,2026-06-10::2026-06-10_HappyValley::R4,擅搏,9,0,0,58.406305999999994,0.021706589170674365,11,0.024161845197453236,-0.32296125773032724,0.2416666725072973,10,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,9,2026-06-10::2026-06-10_HappyValley::R4,馬運高,11,0,0,62.246106999999995,0.04108891845368545,10,0.021159292102858697,-0.5971945013632104,0.20000000622461067,11,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,4,11,2026-06-10::2026-06-10_HappyValley::R4,巴閉哥,10,0,0,56.918411,0.016899592738731282,12,0.015782082098291867,-0.57320429844658,0.10833333902517443,12,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,5,2026-06-10::2026-06-10_HappyValley::R5,有情有義,4,0,0,73.77627199999999,0.20208275603919076,1,0.21386559137917166,0.4146042537599767,0.9750000073776272,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,1,2026-06-10::2026-06-10_HappyValley::R5,上浦福旺,3,0,1,73.490299,0.19472608152518037,2,0.196129889539936,0.5111342731783637,0.9416666740156966,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,4,2026-06-10::2026-06-10_HappyValley::R5,勁步速,9,0,0,70.22945399999999,0.12400947241985608,3,0.13635229278678665,-0.09106617494339415,0.8083333403562788,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,6,2026-06-10::2026-06-10_HappyValley::R5,追風,6,0,0,69.518281,0.11171749970351066,4,0.12404324963506079,0.01964728770017628,0.775000006951828,4,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,7,2026-06-10::2026-06-10_HappyValley::R5,活力精神,7,0,0,66.646018,0.07208551544090785,6,0.07044981408486975,-0.46566949759605686,0.5833333399979351,5,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,3,2026-06-10::2026-06-10_HappyValley::R5,紅海勁,2,0,1,67.487031,0.08215167887743477,5,0.05747834722237129,-0.6017409956970161,0.5166666734153698,6,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,12,2026-06-10::2026-06-10_HappyValley::R5,爆竹,1,1,1,64.371112,0.050215578242081914,8,0.053219156693754245,-0.4645244295683582,0.4916666731037779,7,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,8,2026-06-10::2026-06-10_HappyValley::R5,決一劍,8,0,0,65.075331,0.05622391631225476,7,0.05054713771786265,-0.5684341658887871,0.4750000065075331,8,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,2,2026-06-10::2026-06-10_HappyValley::R5,競駿良駒,10,0,0,62.37867,0.03631504045477591,9,0.029996786141919342,-0.5862969948622315,0.30833333957120035,9,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,10,2026-06-10::2026-06-10_HappyValley::R5,紅磚戰士,5,0,0,60.141984,0.02508972647052473,10,0.02699224873918946,-0.5849548289011245,0.27500000601419844,10,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,11,2026-06-10::2026-06-10_HappyValley::R5,前衛火影,12,0,0,59.953534000000005,0.02431459520546673,11,0.026288075126534378,-0.5616039428167191,0.26666667266202004,11,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,5,9,2026-06-10::2026-06-10_HappyValley::R5,萬里鵬躍,11,0,0,59.09515199999999,0.02106813930881541,12,0.014637410932543744,-0.642545580588175,0.08333333924284853,12,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,3,2026-06-10::2026-06-10_HappyValley::R6,風采人生,3,0,1,76.91943,0.2385844737730147,1,0.21233710228699967,0.5744378251773666,0.975000007691943,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,2,2026-06-10::2026-06-10_HappyValley::R6,巴閉王,4,0,0,76.03082599999999,0.2159176945308361,2,0.1947281567940669,0.6087408983496831,0.9416666742697493,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,8,2026-06-10::2026-06-10_HappyValley::R6,烈焰光芒,1,1,1,72.296207,0.13464854359947823,3,0.145202595987591,0.48572302523215066,0.8333333405629542,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,4,2026-06-10::2026-06-10_HappyValley::R6,日馳千里,2,0,1,69.805277,0.09452564821746866,4,0.09909592963267229,-0.2521458898505671,0.7000000069805277,4,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,11,2026-06-10::2026-06-10_HappyValley::R6,智勝攻略,7,0,0,69.49526399999999,0.09029797383986814,5,0.08981106300374332,-0.12087070899743284,0.666666673616193,5,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,5,2026-06-10::2026-06-10_HappyValley::R6,新力,5,0,0,66.979498,0.06158686962417704,6,0.08131787239704352,0.19657689777904724,0.633333340031283,6,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,6,2026-06-10::2026-06-10_HappyValley::R6,財駿快駒,11,0,0,66.42676900000001,0.05648869347157701,7,0.04644202625495207,-0.5248489817909546,0.45000000664267686,7,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,7,2026-06-10::2026-06-10_HappyValley::R6,螢影飛馳,12,0,0,62.872657000000004,0.031933902851409755,8,0.033086256730985635,-0.635769058906583,0.3416666729539324,8,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,1,2026-06-10::2026-06-10_HappyValley::R6,維港激流,10,0,0,60.499867,0.021596215997752927,10,0.03139229626131133,-0.29565770368229044,0.3250000060499867,9,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,9,2026-06-10::2026-06-10_HappyValley::R6,方圓星,8,0,0,61.037988000000006,0.02361232470426164,9,0.02541881854095562,-0.642545580588175,0.2583333394371321,10,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,10,2026-06-10::2026-06-10_HappyValley::R6,雷神太保,6,0,0,59.160135,0.017273650857332307,11,0.024107659203301636,-0.3068463741463354,0.2416666725826802,11,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,6,12,2026-06-10::2026-06-10_HappyValley::R6,星威心得,9,0,0,57.705776,0.013534008532823502,12,0.017060222906377015,-0.554799478545367,0.13333333910391093,12,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,3,2026-06-10::2026-06-10_HappyValley::R7,豐辰,4,0,0,74.510068,0.20631293741542292,1,0.21266297570209833,0.33766961679685975,0.9750000074510068,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,11,2026-06-10::2026-06-10_HappyValley::R7,將義,2,0,1,71.68231,0.14189158857533812,2,0.19502700568638562,0.40816546914857516,0.9416666738348977,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,8,2026-06-10::2026-06-10_HappyValley::R7,勁好運,9,0,0,71.083823,0.13043066423284824,3,0.13558555231986308,0.22848654558229298,0.8083333404417157,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,4,2026-06-10::2026-06-10_HappyValley::R7,有財有勢,10,0,0,70.46414899999999,0.11934819167429538,4,0.10677486420516309,-0.1995993829813034,0.7250000070464148,4,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,10,2026-06-10::2026-06-10_HappyValley::R7,大千雄心,7,0,0,69.856825,0.10924043958533913,5,0.10421162851842611,0.2733018937565685,0.7166666736523492,5,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,2,2026-06-10::2026-06-10_HappyValley::R7,川河耀駒,3,0,1,69.395939,0.10205265308709179,6,0.064928142258653,-0.2592331115242284,0.5583333402729272,6,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,7,2026-06-10::2026-06-10_HappyValley::R7,紫荊拼搏,5,0,0,65.039345,0.052000072028073704,7,0.044739759943698415,-0.5591121704616365,0.4375000065039345,7,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,9,2026-06-10::2026-06-10_HappyValley::R7,優才,11,0,0,63.31866999999999,0.039390256853040956,8,0.03313703418203013,-0.5849548289011245,0.34166667299853365,8,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,1,2026-06-10::2026-06-10_HappyValley::R7,快路,8,0,0,61.973915000000005,0.03160711155107506,9,0.031029644631285064,-0.5591121704616365,0.3208333395307248,9,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,5,2026-06-10::2026-06-10_HappyValley::R7,極光之子,1,1,1,61.082895,0.027284241763674593,10,0.029052268172646573,-0.36272593858974783,0.30000000610828953,10,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,6,2026-06-10::2026-06-10_HappyValley::R7,凡凡有餘,6,0,0,60.452477,0.024575506218517933,11,0.028296023002432273,-0.2102560287412616,0.2916666727119144,11,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,7,12,2026-06-10::2026-06-10_HappyValley::R7,妙算強人,12,0,0,57.835921,0.01586633701528215,12,0.014555101377318306,-0.642545580588175,0.08333333911692543,12,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,5,2026-06-10::2026-06-10_HappyValley::R8,弦力寶,3,0,1,71.734122,0.1670285337982618,1,0.2281278035275008,0.4271660938744862,1.0000000071734123,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,8,2026-06-10::2026-06-10_HappyValley::R8,財將,1,1,1,71.20143399999999,0.15499608360042944,2,0.18374460268196707,0.15381531338870694,0.91666667378681,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,10,2026-06-10::2026-06-10_HappyValley::R8,沙井之友,4,0,0,69.602272,0.12296965331390484,3,0.14638176193088595,0.11392589915855245,0.8333333402935607,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,1,2026-06-10::2026-06-10_HappyValley::R8,志滿同行,5,0,0,68.937592,0.11138111468609858,5,0.09748283397084172,0.009127814463164389,0.6916666735604259,4,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,12,2026-06-10::2026-06-10_HappyValley::R8,太子,2,0,1,69.206174,0.1159470660724155,4,0.0928035426593417,-0.1521037913416893,0.6750000069206173,5,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,3,2026-06-10::2026-06-10_HappyValley::R8,飲杯,11,0,0,65.763153,0.06819393572277141,6,0.056075485366880055,-0.2029911666854996,0.5083333399096486,6,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,6,2026-06-10::2026-06-10_HappyValley::R8,晶晶日上,8,0,0,64.576317,0.05642376315040771,8,0.049304368354996235,-0.1447861636135246,0.46666667312429844,7,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,11,2026-06-10::2026-06-10_HappyValley::R8,椒椒醒,12,0,0,64.92397899999999,0.05966046636610554,7,0.04005993020160271,-0.5412773396086086,0.40000000649239786,8,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,4,2026-06-10::2026-06-10_HappyValley::R8,粵港資駒,7,0,0,62.246231,0.038630171361611225,10,0.03704116330578248,-0.09830180795419739,0.3750000062246231,9,1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,2,2026-06-10::2026-06-10_HappyValley::R8,馭跑得,6,0,0,62.92872,0.04319900932332122,9,0.03002425815808537,-0.44674599347089133,0.30833333962620535,10,-1,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,7,2026-06-10::2026-06-10_HappyValley::R8,上海勇士,10,0,0,61.015888,0.03153503587609863,11,0.024303433495372295,-0.19728253258012424,0.24166667276825549,11,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,8,9,2026-06-10::2026-06-10_HappyValley::R8,電訊巴打,9,0,0,60.72190500000001,0.030035166728574106,12,0.014650816346743603,-0.5702652375239745,0.08333333940552383,12,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,11,2026-06-10::2026-06-10_HappyValley::R9,觀眾之力,1,1,1,76.04474299999998,0.23214296713039703,1,0.2109341745762047,0.5125473573082147,0.9750000076044743,1,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,1,2026-06-10::2026-06-10_HappyValley::R9,東來欣賞,2,0,1,73.70467299999999,0.17431040372931977,2,0.169304228655992,0.2842345974573044,0.891666674037134,2,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,6,2026-06-10::2026-06-10_HappyValley::R9,勇霸龍,4,0,0,72.967253,0.15822828189520077,3,0.16552285998070337,0.515258915655358,0.8833333406300587,3,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,12,2026-06-10::2026-06-10_HappyValley::R9,當家精彩,5,0,0,69.166681,0.09230547893108511,4,0.10590685922107454,0.0007654474400494247,0.725000006916668,4,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,4,2026-06-10::2026-06-10_HappyValley::R9,馬達,3,0,1,67.81707399999999,0.07524571840777497,5,0.08281903945423079,-0.029814096927795103,0.641666673448374,5,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,5,2026-06-10::2026-06-10_HappyValley::R9,大愛無疆,9,0,0,66.899866,0.06529386370400236,6,0.08078059892059622,0.08257794420970017,0.6333333400233199,6,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,2,2026-06-10::2026-06-10_HappyValley::R9,健康快車,7,0,0,66.763235,0.06391670035191567,7,0.053856230403805105,-0.15232280863825803,0.5000000066763235,7,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,3,2026-06-10::2026-06-10_HappyValley::R9,北地烈馬,6,0,0,63.591303,0.03853588584485045,8,0.0415855019890073,-0.1887934550554058,0.416666673025797,8,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,9,2026-06-10::2026-06-10_HappyValley::R9,多威心得,11,0,0,62.707456,0.03336496342409739,9,0.032015581958374,-0.2717550860064642,0.3333333396040789,9,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,7,2026-06-10::2026-06-10_HappyValley::R9,好吉利高,12,0,0,61.681692999999996,0.028190699813588203,10,0.021824995269140043,-0.635769058906583,0.2125000061681693,10,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,8,2026-06-10::2026-06-10_HappyValley::R9,捷駿,8,0,0,60.027552,0.021430374516095065,11,0.020422121061125696,-0.35830170329017796,0.19166667266942186,11,0,False,False,False,walk_forward
2026-06-10,2026-06-10_HappyValley,9,10,2026-06-10::2026-06-10_HappyValley::R9,銳喜,10,0,0,58.653757000000006,0.017034662251673147,12,0.01502780850974619,-0.635769058906583,0.09583333919870902,12,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,1,6,2026-06-13::2026-06-13_ShaTin::R1,星球勇士,1,1,1,65.05822900000001,0.198094378507926,1,0.3728971422030025,0.35952061650137684,1.000000006505823,1,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,1,7,2026-06-13::2026-06-13_ShaTin::R1,量子猴王,3,0,1,64.11116,0.1705259324341618,3,0.19496993013982133,-0.07864691053564259,0.7571428635539731,2,1,True,False,True,walk_forward
2026-06-13,2026-06-13_ShaTin,1,5,2026-06-13::2026-06-13_ShaTin::R1,紅悅舍,4,0,0,64.16923,0.1721075241289309,2,0.15893654453422626,-0.36142200353303555,0.6857142921312087,3,-1,False,True,False,walk_forward
2026-06-13,2026-06-13_ShaTin,1,4,2026-06-13::2026-06-13_ShaTin::R1,銳行星,6,0,0,61.57848399999999,0.11347394486641743,5,0.09570017040669612,-0.3141979351260146,0.5142857204435628,4,1,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,1,1,2026-06-13::2026-06-13_ShaTin::R1,禪勝閃亮,2,0,1,63.36143399999999,0.15129409092911436,4,0.0770580492027524,-0.3892515637353103,0.4428571491932862,5,-1,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,1,2,2026-06-13::2026-06-13_ShaTin::R1,龍騰盛世,5,0,0,61.49184599999999,0.11188806352850923,6,0.057947227046931664,-0.3311954485951012,0.3500000061491846,6,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,1,3,2026-06-13::2026-06-13_ShaTin::R1,機緣燦爛,7,0,0,59.635746000000005,0.08261606560494023,7,0.04249093646656969,-0.3311954485951012,0.2500000059635746,7,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,9,2026-06-13::2026-06-13_ShaTin::R2,爆熱,5,0,0,69.473551,0.1587514798093122,2,0.19238390048980986,0.12653326097834033,0.9090909160382643,1,1,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,8,2026-06-13::2026-06-13_ShaTin::R2,鄉村樂韻,1,1,1,69.50049200000001,0.15937761746678675,1,0.18334462637419147,-0.02521297631034576,0.8909090978591401,2,-1,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,3,2026-06-13::2026-06-13_ShaTin::R2,機械騎士,8,0,0,69.376084,0.15650354501107916,3,0.1746474969965533,0.35336557341120783,0.8727272796648812,3,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,6,2026-06-13::2026-06-13_ShaTin::R2,新強福盈,6,0,0,68.563774,0.13879980369242423,4,0.11663762621734991,0.08360621980528958,0.7272727341291046,4,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,7,2026-06-13::2026-06-13_ShaTin::R2,文武全能,4,0,0,66.059651,0.0947640106941693,5,0.10506772123204224,0.09654418875842849,0.690909097515056,5,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,12,2026-06-13::2026-06-13_ShaTin::R2,朗日雪峰,3,0,1,65.921353,0.09274711156075847,6,0.06844232881595486,-0.05155158059776737,0.5454545520466807,6,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,4,2026-06-13::2026-06-13_ShaTin::R2,果然僥倖,2,0,1,62.287109,0.05205849440818103,7,0.05200085132588429,-0.3348462349925129,0.45454546077416547,7,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,10,2026-06-13::2026-06-13_ShaTin::R2,建測精英,10,0,0,62.221582,0.05151005970103675,8,0.036179204089955744,-0.5945430059789424,0.3363636425857945,8,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,11,2026-06-13::2026-06-13_ShaTin::R2,勝在有型,9,0,0,61.712105,0.047430241444883406,9,0.03232553590549641,-0.4375563457325523,0.3000000061712105,9,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,2,2026-06-13::2026-06-13_ShaTin::R2,紅衣財神,11,0,0,58.481054,0.027940133017293377,10,0.02142604521858576,-0.6543238916420062,0.16818182402992354,10,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,2,1,2026-06-13::2026-06-13_ShaTin::R2,海王,7,0,0,56.498354,0.020117503194075365,11,0.017544663334176196,-0.6543238916420062,0.10454546019528994,11,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,3,9,2026-06-13::2026-06-13_ShaTin::R3,馬上盈,6,0,0,71.03170800000001,0.17382102544629754,1,0.19257752855491803,0.5330734743425545,1.0000000071031707,1,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,3,13,2026-06-13::2026-06-13_ShaTin::R3,共創歡欣,9,0,0,68.112373,0.11360735952358471,2,0.16055377073813007,0.4891410854142174,0.928571435382666,2,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,3,11,2026-06-13::2026-06-13_ShaTin::R3,你知我寶,8,0,0,67.82217499999999,0.10874424615498647,3,0.13280347717762264,0.38245714910288137,0.8571428639250747,3,0,False,False,False,walk_forward
2026-06-13,2026-06-13_ShaTin,3,12,2026-06-13::2026-06-13_ShaTin::R3,賢者威楓,1,1,1,66.642088,0.090815242598078,4,0.10910667035915854,-0.020361886340296346,0.7857142923784945,4,0,False,False,False,walk_forward
