Trainer,Going,Wins,Starts,Places,WinRate
蔡約翰,第三班 - 1600米 - (80-60),0,11,3,0.0
蔡約翰,第三班 - 1600米 - (85-60),1,2,1,50.0
蔡約翰,第三班 - 1650米 - (80-55),1,1,1,100.0
蔡約翰,第三班 - 1650米 - (80-60),2,15,7,13.3
蔡約翰,第三班 - 1650米 - (85-60),0,4,2,0.0
蔡約翰,第三班 - 1800米 - (80-60),0,5,0,0.0
蔡約翰,第三班 - 1800米 - (85-60),1,4,1,25.0
蔡約翰,第三班 - 2000米 - (80-60),1,2,1,50.0
蔡約翰,第三班 - 2000米 - (85-60),0,3,2,0.0
蔡約翰,第三班 - 2200米 - (80-55),0,1,0,0.0
蔡約翰,第三班（條件限制） - 1600米 - (85-60),0,4,1,0.0
蔡約翰,第二班 - 1000米 - (100-75),0,1,0,0.0
蔡約翰,第二班 - 1000米 - (105-75),0,1,0,0.0
蔡約翰,第二班 - 1000米 - (105-80),1,1,1,100.0
蔡約翰,第二班 - 1200米 - (100-75),0,2,1,0.0
蔡約翰,第二班 - 1200米 - (100-80),1,12,3,8.3
蔡約翰,第二班 - 1200米 - (105-80),0,3,1,0.0
蔡約翰,第二班 - 1400米 - (100-75),0,2,1,0.0
蔡約翰,第二班 - 1400米 - (100-80),0,3,0,0.0
蔡約翰,第二班 - 1400米 - (105-80),0,8,0,0.0
蔡約翰,第二班 - 1600米 - (100-75),0,1,0,0.0
蔡約翰,第二班 - 1600米 - (100-80),0,1,0,0.0
蔡約翰,第二班 - 1600米 - (105-75),0,2,0,0.0
蔡約翰,第二班 - 1600米 - (105-80),1,5,2,20.0
蔡約翰,第二班 - 1800米 - (100-70),0,1,1,0.0
蔡約翰,第二班 - 1800米 - (100-75),1,1,1,100.0
蔡約翰,第五班 - 1000米 - (40-0),0,5,0,0.0
蔡約翰,第五班 - 1200米 - (40-0),3,21,8,14.3
蔡約翰,第五班 - 1400米 - (40-0),1,8,1,12.5
蔡約翰,第五班 - 1600米 - (40-0),0,3,0,0.0
蔡約翰,第五班 - 1650米 - (40-0),1,7,3,14.3
蔡約翰,第五班 - 1800米 - (40-0),0,8,2,0.0
蔡約翰,第五班 - 2000米 - (40-0),0,2,0,0.0
蔡約翰,第五班 - 2200米 - (40-0),0,2,1,0.0
蔡約翰,第四班 - 1000米 - (60-40),3,15,5,20.0
蔡約翰,第四班 - 1200米 - (60-40),6,78,20,7.7
蔡約翰,第四班 - 1400米 - (60-40),5,36,11,13.9
蔡約翰,第四班 - 1600米 - (60-40),4,8,4,50.0
蔡約翰,第四班 - 1650米 - (60-40),2,31,8,6.5
蔡約翰,第四班 - 1800米 - (60-35),0,1,0,0.0
蔡約翰,第四班 - 1800米 - (60-40),0,11,2,0.0
蔡約翰,第四班 - 2000米 - (60-40),0,2,0,0.0
蔡約翰,第四班 - 2200米 - (60-40),0,2,0,0.0
蔡約翰,第四班（條件限制） - 1200米 - (60-40),0,2,0,0.0
蔡約翰,第四班（條件限制） - 1400米 - (60-40),0,1,1,0.0
蘇偉賢,三級賽 - 1800米,0,1,0,0.0
蘇偉賢,四歲 - 1600米,0,1,0,0.0
蘇偉賢,四歲 - 2000米,0,1,0,0.0
蘇偉賢,第三班 - 1000米 - (80-60),0,11,0,0.0
蘇偉賢,第三班 - 1000米 - (85-60),0,2,0,0.0
蘇偉賢,第三班 - 1200米 - (80-60),1,34,6,2.9
蘇偉賢,第三班 - 1400米 - (80-60),3,26,11,11.5
蘇偉賢,第三班 - 1400米 - (85-60),0,2,1,0.0
蘇偉賢,第三班 - 1600米 - (80-60),0,7,0,0.0
蘇偉賢,第三班 - 1600米 - (85-60),0,2,0,0.0
蘇偉賢,第三班 - 1650米 - (80-55),0,1,0,0.0
蘇偉賢,第三班 - 1650米 - (80-60),1,4,1,25.0
蘇偉賢,第三班 - 1650米 - (85-60),0,1,0,0.0
蘇偉賢,第三班 - 1800米 - (80-60),0,4,0,0.0
蘇偉賢,第三班 - 1800米 - (85-60),0,2,0,0.0
蘇偉賢,第三班 - 2000米 - (85-60),0,1,0,0.0
蘇偉賢,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
蘇偉賢,第二班 - 1200米 - (100-80),0,1,0,0.0
蘇偉賢,第二班 - 1400米 - (100-80),0,1,1,0.0
蘇偉賢,第二班 - 1400米 - (105-80),0,1,1,0.0
蘇偉賢,第二班 - 1600米 - (100-75),0,1,1,0.0
蘇偉賢,第二班 - 1600米 - (105-75),0,1,0,0.0
蘇偉賢,第二班 - 1600米 - (105-80),1,2,2,50.0
蘇偉賢,第二班 - 1800米 - (100-80),0,1,0,0.0
蘇偉賢,第二班 - 2000米 - (95-70),0,1,0,0.0
蘇偉賢,第五班 - 1000米 - (40-0),0,5,0,0.0
蘇偉賢,第五班 - 1200米 - (40-0),0,14,3,0.0
蘇偉賢,第五班 - 1400米 - (40-0),2,16,5,12.5
蘇偉賢,第五班 - 1600米 - (40-0),0,8,1,0.0
蘇偉賢,第五班 - 1650米 - (40-0),1,17,2,5.9
蘇偉賢,第五班 - 1800米 - (40-0),1,12,4,8.3
蘇偉賢,第五班 - 2000米 - (40-0),0,2,0,0.0
蘇偉賢,第五班 - 2200米 - (40-0),0,2,0,0.0
蘇偉賢,第四班 - 1000米 - (60-40),0,15,2,0.0
蘇偉賢,第四班 - 1200米 - (60-40),10,83,18,12.0
蘇偉賢,第四班 - 1400米 - (60-40),4,43,11,9.3
蘇偉賢,第四班 - 1600米 - (60-40),0,4,0,0.0
蘇偉賢,第四班 - 1650米 - (60-40),0,20,6,0.0
蘇偉賢,第四班 - 1800米 - (60-35),0,1,1,0.0
蘇偉賢,第四班 - 1800米 - (60-40),0,9,4,0.0
蘇偉賢,第四班 - 2000米 - (60-40),0,1,0,0.0
蘇偉賢,第四班（條件限制） - 1200米 - (60-40),0,1,0,0.0
費伯華,一級賽 - 2000米,0,1,1,0.0
費伯華,一級賽 - 2400米,1,1,1,100.0
賀賢,三級賽 - 1000米,0,2,1,0.0
賀賢,二級賽 - 1200米,0,1,0,0.0
賀賢,新馬賽 - 1000米,1,1,1,100.0
賀賢,第一班 - 1200米 - (85+),0,1,0,0.0
賀賢,第三班 - 1000米 - (80-60),1,9,4,11.1
賀賢,第三班 - 1000米 - (85-60),0,2,0,0.0
賀賢,第三班 - 1200米 - (80-60),4,27,14,14.8
賀賢,第三班 - 1200米 - (85-60),1,5,3,20.0
賀賢,第三班 - 1400米 - (80-60),0,20,4,0.0
賀賢,第三班 - 1400米 - (85-60),0,2,0,0.0
賀賢,第三班 - 1600米 - (80-60),1,8,1,12.5
賀賢,第三班 - 1600米 - (85-60),0,1,0,0.0
賀賢,第三班 - 1650米 - (80-60),0,3,0,0.0
賀賢,第三班 - 1650米 - (85-60),1,5,1,20.0
賀賢,第三班 - 1800米 - (80-60),0,2,0,0.0
賀賢,第三班 - 1800米 - (85-60),0,1,0,0.0
賀賢,第三班 - 2000米 - (80-60),0,1,0,0.0
賀賢,第三班 - 2000米 - (85-60),0,3,0,0.0
賀賢,第三班 - 2200米 - (80-55),0,1,0,0.0
賀賢,第二班 - 1000米 - (105-80),0,2,1,0.0
賀賢,第二班 - 1200米 - (100-80),0,1,0,0.0
賀賢,第二班 - 1200米 - (105-80),0,2,0,0.0
賀賢,第五班 - 1000米 - (40-0),0,2,0,0.0
賀賢,第五班 - 1200米 - (40-0),3,20,5,15.0
賀賢,第五班 - 1400米 - (40-0),1,14,2,7.1
賀賢,第五班 - 1600米 - (40-0),1,4,1,25.0
賀賢,第五班 - 1650米 - (40-0),0,4,0,0.0
賀賢,第五班 - 1800米 - (40-0),0,6,0,0.0
賀賢,第五班 - 2000米 - (40-0),0,1,0,0.0
賀賢,第五班 - 2200米 - (40-0),0,1,1,0.0
賀賢,第四班 - 1000米 - (60-40),1,14,3,7.1
賀賢,第四班 - 1200米 - (60-40),3,84,26,3.6
賀賢,第四班 - 1400米 - (60-40),4,40,11,10.0
賀賢,第四班 - 1600米 - (60-40),1,11,1,9.1
賀賢,第四班 - 1650米 - (60-40),1,20,6,5.0
賀賢,第四班 - 1800米 - (60-40),1,11,3,9.1
賀賢,第四班 - 2000米 - (60-40),0,3,0,0.0
賀賢,第四班 - 2200米 - (60-40),0,3,0,0.0
鄭俊偉,三級賽 - 1000米,0,1,0,0.0
鄭俊偉,第三班 - 1000米 - (80-60),3,11,5,27.3
鄭俊偉,第三班 - 1000米 - (85-60),0,2,1,0.0
鄭俊偉,第三班 - 1200米 - (80-60),0,37,8,0.0
鄭俊偉,第三班 - 1200米 - (85-60),1,6,1,16.7
鄭俊偉,第三班 - 1400米 - (80-60),0,10,0,0.0
鄭俊偉,第三班 - 1600米 - (80-60),0,2,0,0.0
鄭俊偉,第三班 - 1600米 - (85-60),0,1,0,0.0
鄭俊偉,第三班 - 1650米 - (80-60),0,5,0,0.0
鄭俊偉,第三班 - 1650米 - (85-60),0,3,0,0.0
鄭俊偉,第二班 - 1000米 - (105-75),0,1,1,0.0
鄭俊偉,第二班 - 1000米 - (105-80),0,1,0,0.0
鄭俊偉,第二班 - 1200米 - (100-75),0,1,0,0.0
鄭俊偉,第二班 - 1200米 - (100-80),0,6,1,0.0
鄭俊偉,第二班 - 1200米 - (105-80),0,2,0,0.0
鄭俊偉,第二班 - 1400米 - (100-75),0,1,0,0.0
鄭俊偉,第二班 - 1400米 - (100-80),0,1,0,0.0
鄭俊偉,第二班 - 1650米 - (100-80),0,1,0,0.0
鄭俊偉,第五班 - 1000米 - (40-0),0,6,0,0.0
鄭俊偉,第五班 - 1200米 - (40-0),1,20,4,5.0
鄭俊偉,第五班 - 1400米 - (40-0),0,11,1,0.0
鄭俊偉,第五班 - 1600米 - (40-0),1,5,2,20.0
鄭俊偉,第五班 - 1650米 - (40-0),0,16,1,0.0
鄭俊偉,第五班 - 1800米 - (40-0),0,11,1,0.0
鄭俊偉,第五班 - 2200米 - (40-0),0,2,1,0.0
鄭俊偉,第四班 - 1000米 - (60-40),1,21,5,4.8
鄭俊偉,第四班 - 1200米 - (60-40),4,60,10,6.7
鄭俊偉,第四班 - 1400米 - (60-40),0,24,2,0.0
鄭俊偉,第四班 - 1600米 - (60-40),1,9,2,11.1
鄭俊偉,第四班 - 1650米 - (60-40),2,18,3,11.1
鄭俊偉,第四班 - 1800米 - (60-40),1,8,1,12.5
鄭俊偉,第四班（條件限制） - 1200米 - (60-40),0,3,1,0.0
鄭俊偉,第四班（條件限制） - 1400米 - (60-40),0,1,0,0.0
韋達,四歲 - 1600米,0,1,0,0.0
韋達,新馬賽 - 1000米,0,3,0,0.0
韋達,第三班 - 1000米 - (80-60),1,13,4,7.7
韋達,第三班 - 1000米 - (85-60),0,4,1,0.0
韋達,第三班 - 1200米 - (80-55),0,1,0,0.0
韋達,第三班 - 1200米 - (80-60),1,28,3,3.6
韋達,第三班 - 1200米 - (85-60),0,1,0,0.0
韋達,第三班 - 1400米 - (80-60),1,10,1,10.0
韋達,第三班 - 1400米 - (85-60),0,2,1,0.0
韋達,第三班 - 1600米 - (80-60),0,8,0,0.0
韋達,第三班 - 1600米 - (85-60),0,1,0,0.0
韋達,第三班 - 1650米 - (80-60),0,9,2,0.0
韋達,第三班 - 1800米 - (80-60),0,2,0,0.0
韋達,第三班 - 1800米 - (85-60),0,2,0,0.0
韋達,第三班 - 2000米 - (85-60),0,2,0,0.0
韋達,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
韋達,第二班 - 1000米 - (100-75),0,1,0,0.0
韋達,第二班 - 1000米 - (105-80),0,1,0,0.0
韋達,第二班 - 1200米 - (100-80),0,2,0,0.0
韋達,第二班 - 1400米 - (100-80),0,1,1,0.0
韋達,第二班 - 1400米 - (105-80),0,3,2,0.0
韋達,第二班 - 1600米 - (105-80),0,1,0,0.0
韋達,第二班 - 1650米 - (100-75),0,1,0,0.0
韋達,第二班 - 2000米 - (95-70),0,1,0,0.0
韋達,第五班 - 1000米 - (40-0),0,7,1,0.0
韋達,第五班 - 1200米 - (40-0),3,23,7,13.0
韋達,第五班 - 1400米 - (40-0),0,12,4,0.0
韋達,第五班 - 1600米 - (40-0),1,2,1,50.0
韋達,第五班 - 1650米 - (40-0),0,7,2,0.0
韋達,第五班 - 1800米 - (40-0),0,2,0,0.0
韋達,第四班 - 1000米 - (60-40),1,19,5,5.3
韋達,第四班 - 1200米 - (60-40),10,97,29,10.3
韋達,第四班 - 1400米 - (60-40),1,22,5,4.5
韋達,第四班 - 1600米 - (60-40),1,11,1,9.1
韋達,第四班 - 1650米 - (60-40),0,34,8,0.0
韋達,第四班 - 1800米 - (60-40),1,14,2,7.1
韋達,第四班 - 2000米 - (60-40),0,1,0,0.0
韋達,第四班 - 2200米 - (60-40),0,1,0,0.0
韋達,第四班（條件限制） - 1200米 - (60-40),0,1,0,0.0
韋達,第四班（條件限制） - 1400米 - (60-40),0,1,0,0.0
高野友和,一級賽 - 1600米,0,1,0,0.0
鹿戶雄一,一級賽 - 1200米,0,1,0,0.0
黎昭昇,第三班 - 1000米 - (80-60),1,5,2,20.0
黎昭昇,第三班 - 1000米 - (85-60),0,1,0,0.0
黎昭昇,第三班 - 1200米 - (80-60),6,47,12,12.8
黎昭昇,第三班 - 1200米 - (85-60),0,2,0,0.0
黎昭昇,第三班 - 1400米 - (80-60),0,5,0,0.0
黎昭昇,第三班 - 1600米 - (80-60),0,1,0,0.0
黎昭昇,第三班 - 1650米 - (80-60),0,10,2,0.0
黎昭昇,第三班 - 1650米 - (85-60),0,1,0,0.0
黎昭昇,第二班 - 1200米 - (100-80),0,1,1,0.0
黎昭昇,第二班 - 1200米 - (105-80),0,1,0,0.0
黎昭昇,第五班 - 1000米 - (40-0),0,2,0,0.0
黎昭昇,第五班 - 1200米 - (40-0),1,16,2,6.2
黎昭昇,第五班 - 1400米 - (40-0),0,10,1,0.0
黎昭昇,第五班 - 1600米 - (40-0),0,4,1,0.0
黎昭昇,第五班 - 1650米 - (40-0),0,7,0,0.0
黎昭昇,第五班 - 1800米 - (40-0),0,5,2,0.0
黎昭昇,第五班 - 2000米 - (40-0),0,1,1,0.0
黎昭昇,第五班 - 2200米 - (40-0),0,3,1,0.0
黎昭昇,第四班 - 1000米 - (60-40),0,15,5,0.0
黎昭昇,第四班 - 1200米 - (60-40),9,92,24,9.8
黎昭昇,第四班 - 1400米 - (60-40),0,31,5,0.0
黎昭昇,第四班 - 1600米 - (60-40),3,12,5,25.0
黎昭昇,第四班 - 1650米 - (60-40),1,21,4,4.8
黎昭昇,第四班 - 1800米 - (60-40),0,4,1,0.0
黎昭昇,第四班 - 2200米 - (60-40),0,1,0,0.0
黎昭昇,第四班（條件限制） - 1200米 - (60-40),0,2,1,0.0
