period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,winner_average_rank,placegetter_average_rank,ranking_correlation,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,segment_dimension,segment_value
walk_forward,Win,Matrix Champion,selected,133.0,10.0,0.23286431776756555,0.06416068626568909,0.042889412503418774,0.8065040650406504,0.4,0.5,0.7,0.7,0.5569444444444445,3.5,4.833333333333334,0.34724275724275727,0.5,0.6,0.2,0.6,0.2,0.5,0.5428827492986794,race_class_label,Class 5
walk_forward,Win,Matrix Champion,selected,1000.0,72.0,0.24108796720780407,0.06439780549710919,0.009555610878030415,0.7176724137931034,0.19444444444444445,0.3333333333333333,0.4722222222222222,0.6666666666666666,0.39587808025308024,4.597222222222222,5.2592592592592595,0.34329975579975575,0.42592592592592593,0.6064814814814815,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.42592592592592593,0.4953494202292781,field_bucket,large13+
walk_forward,Win,Matrix Champion,selected,961.0,82.0,0.26711043515312616,0.07350191652731036,0.011762892123745176,0.7230500291351036,0.2682926829268293,0.45121951219512196,0.5609756097560976,0.7073170731707317,0.46648761130468447,4.073170731707317,4.711382113821138,0.33682699414406736,0.4552845528455284,0.6260162601626016,0.25609756097560976,0.47560975609756095,0.2682926829268293,0.4552845528455284,0.5400525336313045,field_bucket,medium10–12
walk_forward,Win,Matrix Champion,selected,58.0,7.0,0.30723813855624216,0.09229638393721779,0.059261079484421185,0.9019607843137255,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,0.75,1.7142857142857142,3.285714285714285,0.5602040816326531,0.5238095238095238,0.9047619047619048,0.0,0.7142857142857143,0.2857142857142857,0.5238095238095238,0.7965173842815881,field_bucket,small≤9
walk_forward,Win,Matrix Champion,selected,596.0,47.0,0.2545450209375418,0.06844831313310344,0.009022046384177222,0.7143355423787932,0.2765957446808511,0.40425531914893614,0.574468085106383,0.723404255319149,0.46377782973527654,4.25531914893617,4.6879432624113475,0.33036892185828354,0.47517730496453897,0.6595744680851064,0.2127659574468085,0.574468085106383,0.2127659574468085,0.47517730496453897,0.5560330221141725,race_confidence_band,High ≥5pp
walk_forward,Win,Matrix Champion,selected,730.0,57.0,0.25331380945224646,0.06901886292622468,0.005498741331436479,0.7140846171893329,0.21052631578947367,0.3333333333333333,0.42105263157894735,0.6491228070175439,0.40023733576365156,4.456140350877193,5.111111111111111,0.38432065011012384,0.4093567251461988,0.5906432748538011,0.2631578947368421,0.543859649122807,0.19298245614035087,0.4093567251461988,0.49295577915528865,race_confidence_band,Low <2pp
walk_forward,Win,Matrix Champion,selected,693.0,57.0,0.2582582886685505,0.07100631022328918,0.02271295051899151,0.7406487917907977,0.2631578947368421,0.5087719298245614,0.6140350877192983,0.7368421052631579,0.4805985924406977,3.912280701754386,4.847953216374268,0.33026680921417767,0.45614035087719307,0.6432748538011697,0.2807017543859649,0.45614035087719296,0.2631578947368421,0.45614035087719307,0.5490009868952377,race_confidence_band,Medium 2–5pp
walk_forward,Win,Logistic Regression,selected,1402.0,108.0,0.25042356837505003,0.06798557628599895,0.004315979779538705,0.7151668670215812,0.2222222222222222,0.3611111111111111,0.49074074074074076,0.6851851851851852,0.41795835337502,4.444444444444445,4.984567901234568,0.3597744847744848,0.4351851851851851,0.6327160493827161,0.2777777777777778,0.5370370370370371,0.18518518518518517,0.4351851851851851,0.5161685831754386,venue,沙田
walk_forward,Win,Logistic Regression,selected,617.0,53.0,0.2651105271059968,0.07315743089707342,0.009677022370240183,0.7250434898969623,0.2830188679245283,0.49056603773584906,0.6037735849056604,0.6981132075471698,0.48590214816629906,3.9056603773584904,4.7924528301886795,0.33261989582744306,0.45283018867924524,0.6163522012578616,0.2830188679245283,0.4528301886792453,0.2641509433962264,0.45283018867924524,0.5475114514575395,venue,跑馬地
walk_forward,Win,Logistic Regression,selected,89.0,7.0,0.26290794105314114,0.07106486185011957,0.021426933312415727,0.6724738675958188,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.37755102040816324,4.571428571428571,6.142857142857143,0.1980448123305266,0.33333333333333337,0.4761904761904762,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.33333333333333337,0.3779729391024493,track,AWT
walk_forward,Win,Logistic Regression,selected,1930.0,154.0,0.25454312504274124,0.06949696378849958,0.005677774146347502,0.7204903767403767,0.24675324675324675,0.4025974025974026,0.5324675324675324,0.6883116883116883,0.44317830437960304,4.253246753246753,4.865800865800865,0.35778042304016333,0.44588744588744594,0.6341991341991341,0.2662337662337662,0.5194805194805194,0.21428571428571427,0.44588744588744594,0.5332370346524663,track,Turf
walk_forward,Win,Logistic Regression,selected,550.0,42.0,0.24454782187437782,0.06614228402154135,0.012504472803063004,0.7326115485564305,0.2857142857142857,0.40476190476190477,0.5238095238095238,0.6904761904761905,0.46417405345976775,4.190476190476191,5.2936507936507935,0.3314653600367886,0.4206349206349206,0.5952380952380952,0.2619047619047619,0.5238095238095238,0.21428571428571427,0.4206349206349206,0.5262197055098943,course,A
walk_forward,Win,Logistic Regression,selected,89.0,7.0,0.26290794105314114,0.07106486185011957,0.021426933312415727,0.6724738675958188,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.37755102040816324,4.571428571428571,6.142857142857143,0.1980448123305266,0.33333333333333337,0.4761904761904762,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.33333333333333337,0.3779729391024493,course,AWT
walk_forward,Win,Logistic Regression,selected,330.0,27.0,0.2586360501378233,0.07082729716197611,0.012991155701477535,0.7142158660310475,0.3333333333333333,0.4074074074074074,0.5555555555555556,0.6666666666666666,0.49021164021164015,4.074074074074074,5.296296296296298,0.2473785473785474,0.3827160493827161,0.5555555555555555,0.4074074074074074,0.4444444444444444,0.14814814814814814,0.3827160493827161,0.4924231549072076,course,B
walk_forward,Win,Logistic Regression,selected,484.0,38.0,0.253604971472361,0.06900003361777406,0.007356511064615496,0.7143615765872079,0.15789473684210525,0.39473684210526316,0.5263157894736842,0.6842105263157895,0.3922020961494646,4.552631578947368,4.833333333333332,0.3656816867343183,0.47368421052631576,0.649122807017544,0.23684210526315788,0.5263157894736842,0.23684210526315788,0.47368421052631576,0.5294582099460239,course,C
