period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,train_end,test_date
2026-06-03,Place,Matrix+Logistic Regression α=0.75,hybrid,95.0,8.0,0.5160353679917637,0.16836079253117647,0.05240179571418978,0.710093896713615,0.5,0.625,0.875,0.875,0.6666666666666667,0.5416666666666666,0.5833333333333333,0.0,0.75,0.25,0.5416666666666666,0.6163063649669646,2026-05-27,2026-06-03
2026-06-07,Place,Matrix+Logistic Regression α=0.75,hybrid,117.0,9.0,0.4954730446804321,0.1609960517499903,0.05323940762188559,0.7065843621399177,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.43417508417508416,0.48148148148148145,0.7037037037037037,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.48148148148148145,0.5770914644506496,2026-06-03,2026-06-07
2026-06-10,Place,Matrix+Logistic Regression α=0.75,hybrid,106.0,9.0,0.4865299680734229,0.1601626559580307,0.07169121548904561,0.7604313173933427,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.41287878787878785,0.48148148148148145,0.7407407407407407,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.48148148148148145,0.5693348744409483,2026-06-07,2026-06-10
2026-06-13,Place,Matrix+Logistic Regression α=0.75,hybrid,131.0,11.0,0.49650757568014264,0.16553919175826054,0.055513953062800846,0.7529375386518244,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.7272727272727273,0.4265151515151514,0.4848484848484849,0.7575757575757575,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.4848484848484849,0.5860781414363118,2026-06-10,2026-06-13
2026-06-21,Place,Matrix+Logistic Regression α=0.75,hybrid,145.0,11.0,0.5328504032743004,0.17458241603630506,0.051287602892374634,0.6217532467532468,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273,0.40995670995670996,0.3333333333333333,0.5757575757575757,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.3333333333333333,0.49433240733289524,2026-06-13,2026-06-21
2026-06-27,Place,Matrix+Logistic Regression α=0.75,hybrid,150.0,11.0,0.492522043329105,0.1608891090412406,0.03499231907089669,0.6819476819476821,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45858585858585865,0.42424242424242425,0.5151515151515151,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.42424242424242425,0.4259876454353456,2026-06-21,2026-06-27
2026-07-01,Place,Matrix+Logistic Regression α=0.75,hybrid,145.0,11.0,0.4736718530788224,0.1534732442418541,0.03596836034591617,0.7432359307359307,0.09090909090909091,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.3819264069264069,0.5454545454545454,0.6666666666666667,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.5478856354738788,2026-06-27,2026-07-01
2026-07-04,Place,Matrix+Logistic Regression α=0.75,hybrid,130.0,11.0,0.48285031279949503,0.1583903667075859,0.07297260287956786,0.7856919712589816,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.9090909090909091,0.5067493112947659,0.5454545454545454,0.787878787878788,0.0,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.6649214196955028,2026-07-01,2026-07-04
2026-07-08,Place,Matrix+Logistic Regression α=0.75,hybrid,103.0,9.0,0.5676401862182433,0.19252936559905764,0.04697978861251475,0.6232943469785576,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.5026936026936026,0.2962962962962963,0.5925925925925926,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2962962962962963,0.5133640758579333,2026-07-04,2026-07-08
2026-07-12,Place,Matrix+Logistic Regression α=0.75,hybrid,152.0,11.0,0.48664143591482495,0.15633322765047247,0.044049776590189306,0.6906035141329259,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.42377672832218294,0.4242424242424242,0.5757575757575757,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.4242424242424242,0.47110294533980474,2026-07-08,2026-07-12
